OPE_ID,NAME,CITY,STATE,Institution Type & Control, Total Recipients , Total Awards ,,,,,,,,,,,,,,,,,
320900,WESTERN OREGON UNIVERSITY,MONMOUTH,OR,Public 4 Year,"2,355","$9,558,583 ",,,,,,,,,,,,,,,,,
321000,OREGON STATE UNIVERSITY,CORVALLIS,OR,Public 4 Year,"8,367","$32,934,177 ",,,,,,,,,,,,,,,,,
321100,OREGON INSTITUTE OF TECHNOLOGY,KLAMATH FALLS,OR,Public 4 Year,"1,437","$5,781,385 ",,,,,,,,,,,,,,,,,
321200,PACIFIC UNIVERSITY,FOREST GROVE,OR,Private 4 Year,593,"$2,508,460 ",,,,,,,,,,,,,,,,,
321300,PORTLAND COMMUNITY COLLEGE,PORTLAND,OR,Public 2 Year,"18,885","$60,237,654 ",,,,,,,,,,,,,,,,,
321600,PORTLAND STATE UNIVERSITY,PORTLAND,OR,Public 4 Year,"10,406","$40,760,807 ",,,,,,,,,,,,,,,,,
321700,REED COLLEGE,PORTLAND,OR,Private 4 Year,261,"$1,133,137 ",,,,,,,,,,,,,,,,,
321800,CHEMEKETA COMMUNITY COLLEGE,SALEM,OR,Public 2 Year,"7,241","$25,155,325 ",,,,,,,,,,,,,,,,,
321900,SOUTHERN OREGON UNIVERSITY,ASHLAND,OR,Public 4 Year,"2,197","$9,014,701 ",,,,,,,,,,,,,,,,,
322000,SOUTHWESTERN OREGON COMMUNITY CLG,COOS BAY,OR,Public 2 Year,"1,021","$3,623,666 ",,,,,,,,,,,,,,,,,
322100,TREASURE VALLEY COMMUNITY COLLEGE,ONTARIO,OR,Public 2 Year,"1,981","$6,508,285 ",,,,,,,,,,,,,,,,,
322200,UMPQUA COMMUNITY COLLEGE,ROSEBURG,OR,Public 2 Year,"1,549","$5,296,333 ",,,,,,,,,,,,,,,,,
322300,UNIVERSITY OF OREGON,EUGENE,OR,Public 4 Year,"5,294","$22,046,379 ",,,,,,,,,,,,,,,,,
322400,UNIVERSITY OF PORTLAND,PORTLAND,OR,Private 4 Year,795,"$3,253,236 ",,,,,,,,,,,,,,,,,
322500,WARNER PACIFIC COLLEGE,PORTLAND,OR,Private 4 Year,941,"$3,590,534 ",,,,,,,,,,,,,,,,,
322700,WILLAMETTE UNIVERSITY,SALEM,OR,Private 4 Year,447,"$1,902,915 ",,,,,,,,,,,,,,,,,
322800,BRYN ATHYN COLLEGE OF THE NEW CHURCH,BRYN ATHYN,PA,Private 4 Year,96,"$384,108 ",,,,,,,,,,,,,,,,,
322900,ALBRIGHT COLLEGE,READING,PA,Private 4 Year,"1,057","$4,352,077 ",,,,,,,,,,,,,,,,,
323000,ALLEGHENY COLLEGE,MEADVILLE,PA,Private 4 Year,570,"$2,349,937 ",,,,,,,,,,,,,,,,,
323100,COMM CLG OF ALLEGHENY-ALLEGHENY CMP,PITTSBURGH,PA,Public 2 Year,"9,121","$27,516,741 ",,,,,,,,,,,,,,,,,
323300,ALVERNIA UNIVERSITY,READING,PA,Private 4 Year,920,"$3,658,520 ",,,,,,,,,,,,,,,,,
323500,ARCADIA UNIVERSITY,GLENSIDE,PA,Private 4 Year,848,"$3,531,443 ",,,,,,,,,,,,,,,,,
323700,BRYN MAWR COLLEGE,BRYN MAWR,PA,Private 4 Year,248,"$1,110,225 ",,,,,,,,,,,,,,,,,
323800,BUCKNELL UNIVERSITY,LEWISBURG,PA,Private 4 Year,413,"$1,687,375 ",,,,,,,,,,,,,,,,,
323900,BUCKS COUNTY COMMUNITY COLLEGE,NEWTOWN,PA,Public 2 Year,"2,574","$8,303,417 ",,,,,,,,,,,,,,,,,
324000,BUTLER COUNTY COMMUNITY COLLEGE,BUTLER,PA,Public 2 Year,"1,674","$5,318,594 ",,,,,,,,,,,,,,,,,
324100,CABRINI COLLEGE,RADNOR,PA,Private 4 Year,487,"$1,987,046 ",,,,,,,,,,,,,,,,,
324200,CARNEGIE MELLON UNIVERSITY,PITTSBURGH,PA,Private 4 Year,818,"$3,372,869 ",,,,,,,,,,,,,,,,,
324300,CEDAR CREST COLLEGE,ALLENTOWN,PA,Private 4 Year,644,"$2,362,703 ",,,,,,,,,,,,,,,,,
324400,CHATHAM UNIVERSITY,PITTSBURGH,PA,Private 4 Year,277,"$1,088,098 ",,,,,,,,,,,,,,,,,
324500,CHESTNUT HILL COLLEGE,PHILADELPHIA,PA,Private 4 Year,794,"$3,107,565 ",,,,,,,,,,,,,,,,,
324700,MISERICORDIA  UNIVERSITY,DALLAS,PA,Private 4 Year,746,"$2,776,876 ",,,,,,,,,,,,,,,,,
324900,COMMUNITY COLLEGE OF PHILADELPHIA,PHILADELPHIA,PA,Public 2 Year,"15,721","$48,233,101 ",,,,,,,,,,,,,,,,,
325100,CURTIS INSTITUTE OF MUSIC,PHILADELPHIA,PA,Private 4 Year,12,"$53,693 ",,,,,,,,,,,,,,,,,
325200,DELAWARE VALLEY COLLEGE,DOYLESTOWN,PA,Private 4 Year,533,"$2,118,549 ",,,,,,,,,,,,,,,,,
325300,DICKINSON COLLEGE,CARLISLE,PA,Private 4 Year,274,"$1,158,804 ",,,,,,,,,,,,,,,,,
325600,DREXEL UNIVERSITY,PHILADELPHIA,PA,Private 4 Year,"3,560","$13,633,439 ",,,,,,,,,,,,,,,,,
325800,DUQUESNE UNIVERSITY,PITTSBURGH,PA,Private 4 Year,"1,306","$5,210,037 ",,,,,,,,,,,,,,,,,
325900,EASTERN UNIVERSITY,ST DAVIDS,PA,Private 4 Year,"1,174","$4,385,109 ",,,,,,,,,,,,,,,,,
326200,ELIZABETHTOWN COLLEGE,ELIZABETHTOWN,PA,Private 4 Year,583,"$2,175,619 ",,,,,,,,,,,,,,,,,
326500,FRANKLIN & MARSHALL COLLEGE,LANCASTER,PA,Private 4 Year,371,"$1,600,614 ",,,,,,,,,,,,,,,,,
326600,GANNON UNIVERSITY,ERIE,PA,Private 4 Year,891,"$3,511,543 ",,,,,,,,,,,,,,,,,
326700,GENEVA COLLEGE,BEAVER FALLS,PA,Private 4 Year,676,"$2,517,098 ",,,,,,,,,,,,,,,,,
326800,GETTYSBURG COLLEGE,GETTYSBURG,PA,Private 4 Year,326,"$1,355,203 ",,,,,,,,,,,,,,,,,
327000,GWYNEDD-MERCY COLLEGE,GWYNEDD VALLEY,PA,Private 4 Year,814,"$3,211,613 ",,,,,,,,,,,,,,,,,
327200,HARCUM COLLEGE,BRYN MAWR,PA,Private 2 Year,"1,150","$4,357,720 ",,,,,,,,,,,,,,,,,
327300,HARRISBURG AREA COMMUNITY COLLEGE,HARRISBURG,PA,Public 2 Year,"11,202","$32,593,441 ",,,,,,,,,,,,,,,,,
327400,HAVERFORD COLLEGE,HAVERFORD,PA,Private 4 Year,195,"$867,249 ",,,,,,,,,,,,,,,,,
327500,HOLY FAMILY UNIVERSITY,PHILADELPHIA,PA,Private 4 Year,803,"$3,133,164 ",,,,,,,,,,,,,,,,,
327600,IMMACULATA UNIVERSITY,IMMACULATA,PA,Private 4 Year,602,"$2,174,834 ",,,,,,,,,,,,,,,,,
327700,INDIANA UNIVERSITY OF PENNSYLVANIA,INDIANA,PA,Public 4 Year,"4,920","$19,665,147 ",,,,,,,,,,,,,,,,,
327900,JUNIATA COLLEGE,HUNTINGDON,PA,Private 4 Year,334,"$1,386,656 ",,,,,,,,,,,,,,,,,
328000,KEYSTONE COLLEGE,LA PLUME,PA,Private 4 Year,909,"$3,604,039 ",,,,,,,,,,,,,,,,,
328200,KINGS COLLEGE,WILKES-BARRE,PA,Private 4 Year,649,"$2,555,532 ",,,,,,,,,,,,,,,,,
328300,LACKAWANNA COLLEGE,SCRANTON,PA,Private 2 Year,"1,063","$4,058,231 ",,,,,,,,,,,,,,,,,
328400,LAFAYETTE COLLEGE,EASTON,PA,Private 4 Year,263,"$1,093,493 ",,,,,,,,,,,,,,,,,
328500,LANCASTER BIBLE COLLEGE,LANCASTER,PA,Private 4 Year,597,"$2,012,203 ",,,,,,,,,,,,,,,,,
328700,LASALLE UNIVERSITY,PHILADELPHIA,PA,Private 4 Year,"1,702","$7,226,763 ",,,,,,,,,,,,,,,,,
328800,LEBANON VALLEY COLLEGE,ANNVILLE,PA,Private 4 Year,415,"$1,579,511 ",,,,,,,,,,,,,,,,,
328900,LEHIGH UNIVERSITY,BETHLEHEM,PA,Private 4 Year,743,"$3,122,509 ",,,,,,,,,,,,,,,,,
329000,LINCOLN UNIVERSITY,LINCOLN UNIVERSITY,PA,Public 4 Year,"1,068","$4,777,475 ",,,,,,,,,,,,,,,,,
329300,LYCOMING COLLEGE,WILLIAMSPORT,PA,Private 4 Year,439,"$1,788,728 ",,,,,,,,,,,,,,,,,
329400,MANOR COLLEGE,JENKINTOWN,PA,Private 2 Year,551,"$2,022,901 ",,,,,,,,,,,,,,,,,
329600,MARYWOOD UNIVERSITY,SCRANTON,PA,Private 4 Year,762,"$3,030,659 ",,,,,,,,,,,,,,,,,
329700,MERCYHURST UNIVERSITY,ERIE,PA,Private 4 Year,"1,684","$6,371,898 ",,,,,,,,,,,,,,,,,
329800,MESSIAH COLLEGE,GRANTHAM,PA,Private 4 Year,578,"$2,216,487 ",,,,,,,,,,,,,,,,,
330000,MOORE COLLEGE OF ART & DESIGN,PHILADELPHIA,PA,Private 4 Year,199,"$838,675 ",,,,,,,,,,,,,,,,,
330100,MORAVIAN COLLEGE,BETHLEHEM,PA,Private 4 Year,489,"$2,007,070 ",,,,,,,,,,,,,,,,,
330200,MOUNT ALOYSIUS COLLEGE,CRESSON,PA,Private 4 Year,779,"$2,936,956 ",,,,,,,,,,,,,,,,,
330300,CARLOW UNIVERSITY,PITTSBURGH,PA,Private 4 Year,758,"$2,872,987 ",,,,,,,,,,,,,,,,,
330400,MUHLENBERG COLLEGE,ALLENTOWN,PA,Private 4 Year,276,"$1,068,888 ",,,,,,,,,,,,,,,,,
489401,ERIE BUSINESS CENTER - NEW CASTLE CAMPUS,NEW CASTLE,PA,Proprietary 2 Year,100,"$391,796 ",,,,,,,,,,,,,,,,,
330600,VALLEY FORGE CHRISTIAN COLLEGE,PHOENIXVILLE,PA,Private 4 Year,417,"$1,699,761 ",,,,,,,,,,,,,,,,,
330900,PEIRCE COLLEGE,PHILADELPHIA,PA,Private 4 Year,"1,379","$4,255,030 ",,,,,,,,,,,,,,,,,
331300,WIDENER UNIVERSITY,CHESTER,PA,Private 4 Year,987,"$3,798,203 ",,,,,,,,,,,,,,,,,
331500,BLOOMSBURG UNIVERSITY OF PA,BLOOMSBURG,PA,Public 4 Year,"3,006","$12,174,129 ",,,,,,,,,,,,,,,,,
331600,CALIFORNIA UNIV OF PENNSYLVANIA,CALIFORNIA,PA,Public 4 Year,"2,677","$10,720,116 ",,,,,,,,,,,,,,,,,
331700,CHEYNEY UNIVERSITY OF PENNSYLVANIA,CHEYNEY,PA,Public 4 Year,922,"$4,112,532 ",,,,,,,,,,,,,,,,,
331800,CLARION UNIVERSITY OF PENNSYLVANIA,CLARION,PA,Public 4 Year,"2,184","$8,728,724 ",,,,,,,,,,,,,,,,,
332000,EAST STROUDSBURG UNIVERSITY,EAST STROUDSBURG,PA,Public 4 Year,"2,156","$8,652,756 ",,,,,,,,,,,,,,,,,
332100,EDINBORO UNIVERSITY OF PENNSYLVANIA,EDINBORO,PA,Public 4 Year,"2,806","$11,234,353 ",,,,,,,,,,,,,,,,,
332200,KUTZTOWN UNIVERSITY OF PENNSYLVANIA,KUTZTOWN,PA,Public 4 Year,"2,970","$11,998,851 ",,,,,,,,,,,,,,,,,
332300,LOCK HAVEN UNIV OF PENNSYLVANIA,LOCK HAVEN,PA,Public 4 Year,"2,132","$8,299,942 ",,,,,,,,,,,,,,,,,
332400,MANSFIELD UNIVERSITY,MANSFIELD,PA,Public 4 Year,"1,319","$5,291,725 ",,,,,,,,,,,,,,,,,
332500,MILLERSVILLE UNIVERSITY OF PA,MILLERSVILLE,PA,Public 4 Year,"2,602","$10,286,160 ",,,,,,,,,,,,,,,,,
332600,SHIPPENSBURG UNIVERSITY,SHIPPENSBURG,PA,Public 4 Year,"2,087","$8,301,261 ",,,,,,,,,,,,,,,,,
332700,SLIPPERY ROCK UNIVERSITY,SLIPPERY ROCK,PA,Public 4 Year,"2,572","$10,009,723 ",,,,,,,,,,,,,,,,,
332800,WEST CHESTER UNIVERSITY,WEST CHESTER,PA,Public 4 Year,"3,587","$14,095,494 ",,,,,,,,,,,,,,,,,
332900,PENNSYLVANIA STATE UNIVERSITY (THE),UNIVERSITY PARK,PA,Public 4 Year,"21,819","$82,090,907 ",,,,,,,,,,,,,,,,,
335000,UNIVERSITY OF THE ARTS (THE),PHILADELPHIA,PA,Private 4 Year,614,"$2,654,884 ",,,,,,,,,,,,,,,,,
335100,CAIRN UNIVERSITY,LANGHORNE,PA,Private 4 Year,370,"$1,443,470 ",,,,,,,,,,,,,,,,,
335300,UNIVERSITY OF THE SCIENCES IN PHILADELPH,PHILADELPHIA,PA,Private 4 Year,473,"$2,066,693 ",,,,,,,,,,,,,,,,,
335400,PHILADELPHIA UNIVERSITY,PHILADELPHIA,PA,Private 4 Year,"1,005","$3,974,238 ",,,,,,,,,,,,,,,,,
335700,POINT PARK UNIVERSITY,PITTSBURGH,PA,Private 4 Year,"1,341","$5,037,059 ",,,,,,,,,,,,,,,,,
335900,ROBERT MORRIS UNIVERSITY,MOON TOWNSHIP,PA,Private 4 Year,"1,427","$5,325,789 ",,,,,,,,,,,,,,,,,
336000,ROSEMONT COLLEGE,ROSEMONT,PA,Private 4 Year,291,"$1,243,067 ",,,,,,,,,,,,,,,,,
336200,SETON HILL UNIVERSITY,GREENSBURG,PA,Private 4 Year,627,"$2,411,902 ",,,,,,,,,,,,,,,,,
336600,SAINT FRANCIS UNIVERSITY,LORETTO,PA,Private 4 Year,516,"$1,990,243 ",,,,,,,,,,,,,,,,,
336700,SAINT JOSEPH'S UNIVERSITY,PHILADELPHIA,PA,Private 4 Year,721,"$2,597,917 ",,,,,,,,,,,,,,,,,
336800,ST VINCENT COLLEGE,LATROBE,PA,Private 4 Year,417,"$1,711,165 ",,,,,,,,,,,,,,,,,
336900,SUSQUEHANNA UNIVERSITY,SELINSGROVE,PA,Private 4 Year,543,"$2,203,251 ",,,,,,,,,,,,,,,,,
337000,SWARTHMORE COLLEGE,SWARTHMORE,PA,Private 4 Year,229,"$977,134 ",,,,,,,,,,,,,,,,,
337100,TEMPLE UNIVERSITY,PHILADELPHIA,PA,Private 4 Year,"10,382","$42,013,728 ",,,,,,,,,,,,,,,,,
337600,THIEL COLLEGE,GREENVILLE,PA,Private 4 Year,502,"$2,074,098 ",,,,,,,,,,,,,,,,,
337800,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PA,Private 4 Year,"1,697","$7,350,277 ",,,,,,,,,,,,,,,,,
338400,UNIVERSITY OF SCRANTON,SCRANTON,PA,Private 4 Year,792,"$3,140,442 ",,,,,,,,,,,,,,,,,
338500,URSINUS COLLEGE,COLLEGEVILLE,PA,Private 4 Year,361,"$1,483,823 ",,,,,,,,,,,,,,,,,
338600,VALLEY FORGE MILITARY COLLEGE,WAYNE,PA,Private 2 Year,133,"$606,781 ",,,,,,,,,,,,,,,,,
338800,VILLANOVA UNIVERSITY,VILLANOVA,PA,Private 4 Year,864,"$3,538,450 ",,,,,,,,,,,,,,,,,
338900,WASHINGTON & JEFFERSON COLLEGE,WASHINGTON,PA,Private 4 Year,291,"$1,205,840 ",,,,,,,,,,,,,,,,,
339100,WAYNESBURG UNIVERSITY,WAYNESBURG,PA,Private 4 Year,527,"$2,063,848 ",,,,,,,,,,,,,,,,,
339200,WESTMINSTER COLLEGE,NEW WILMINGTON,PA,Private 4 Year,427,"$1,725,914 ",,,,,,,,,,,,,,,,,
339400,WILKES UNIVERSITY,WILKES-BARRE,PA,Private 4 Year,843,"$3,414,594 ",,,,,,,,,,,,,,,,,
339500,PENNSYLVANIA COLLEGE OF TECHNOLOGY,WILLIAMSPORT,PA,Public 4 Year,"2,645","$9,771,774 ",,,,,,,,,,,,,,,,,
339600,WILSON COLLEGE,CHAMBERSBURG,PA,Private 4 Year,226,"$856,738 ",,,,,,,,,,,,,,,,,
339900,YORK COLLEGE OF PENNSYLVANIA,YORK,PA,Private 4 Year,"1,299","$4,944,101 ",,,,,,,,,,,,,,,,,
340100,BROWN UNIVERSITY,PROVIDENCE,RI,Private 4 Year,"1,088","$4,517,641 ",,,,,,,,,,,,,,,,,
340200,BRYANT UNIVERSITY,SMITHFIELD,RI,Private 4 Year,561,"$2,257,686 ",,,,,,,,,,,,,,,,,
340400,JOHNSON & WALES UNIVERSITY,PROVIDENCE,RI,Private 4 Year,"6,599","$25,998,090 ",,,,,,,,,,,,,,,,,
340600,PROVIDENCE COLLEGE,PROVIDENCE,RI,Private 4 Year,630,"$2,607,024 ",,,,,,,,,,,,,,,,,
340700,RHODE ISLAND COLLEGE,PROVIDENCE,RI,Public 4 Year,"3,313","$12,919,987 ",,,,,,,,,,,,,,,,,
340900,RHODE ISLAND SCHOOL OF DESIGN,PROVIDENCE,RI,Private 4 Year,324,"$1,425,274 ",,,,,,,,,,,,,,,,,
341000,ROGER WILLIAMS UNIVERSITY,BRISTOL,RI,Private 4 Year,634,"$2,388,101 ",,,,,,,,,,,,,,,,,
341100,SALVE REGINA UNIVERSITY,NEWPORT,RI,Private 4 Year,421,"$1,734,599 ",,,,,,,,,,,,,,,,,
341400,UNIVERSITY OF RHODE ISLAND,KINGSTON,RI,Public 4 Year,"3,861","$15,926,836 ",,,,,,,,,,,,,,,,,
341700,ALLEN UNIVERSITY,COLUMBIA,SC,Private 4 Year,620,"$2,824,051 ",,,,,,,,,,,,,,,,,
341800,ANDERSON UNIVERSITY,ANDERSON,SC,Private 4 Year,923,"$3,492,976 ",,,,,,,,,,,,,,,,,
341900,CHARLESTON SOUTHERN UNIVERSITY,CHARLESTON,SC,Private 4 Year,"1,503","$6,091,192 ",,,,,,,,,,,,,,,,,
342000,BENEDICT COLLEGE,COLUMBIA,SC,Private 4 Year,"2,299","$10,420,784 ",,,,,,,,,,,,,,,,,
342100,BOB JONES UNIVERSITY,GREENVILLE,SC,Proprietary 4 Year,"1,221","$4,900,712 ",,,,,,,,,,,,,,,,,
342200,SOUTHERN WESLEYAN UNIVERSITY,CENTRAL,SC,Private 4 Year,755,"$2,788,885 ",,,,,,,,,,,,,,,,,
342300,THE CITADEL,CHARLESTON,SC,Public 4 Year,685,"$2,906,143 ",,,,,,,,,,,,,,,,,
342400,CLAFLIN UNIVERSITY,ORANGEBURG,SC,Private 4 Year,"1,463","$6,494,872 ",,,,,,,,,,,,,,,,,
342500,CLEMSON UNIVERSITY,CLEMSON,SC,Public 4 Year,"3,182","$12,883,315 ",,,,,,,,,,,,,,,,,
342600,UNIV OF SC AT SUMTER,SUMTER,SC,Public 4 Year,413,"$1,582,167 ",,,,,,,,,,,,,,,,,
342700,COKER COLLEGE,HARTSVILLE,SC,Private 4 Year,724,"$3,055,411 ",,,,,,,,,,,,,,,,,
342800,COLLEGE OF CHARLESTON,CHARLESTON,SC,Public 4 Year,"2,499","$10,591,833 ",,,,,,,,,,,,,,,,,
342900,COLUMBIA INTERNATIONAL UNIVERSITY,COLUMBIA,SC,Private 4 Year,275,"$1,061,482 ",,,,,,,,,,,,,,,,,
343000,COLUMBIA COLLEGE,COLUMBIA,SC,Private 4 Year,637,"$2,493,648 ",,,,,,,,,,,,,,,,,
343100,CONVERSE COLLEGE,SPARTANBURG,SC,Private 4 Year,342,"$1,433,452 ",,,,,,,,,,,,,,,,,
343200,ERSKINE COLLEGE,DUE WEST,SC,Private 4 Year,227,"$939,116 ",,,,,,,,,,,,,,,,,
343400,FURMAN UNIVERSITY,GREENVILLE,SC,Private 4 Year,379,"$1,530,535 ",,,,,,,,,,,,,,,,,
343500,LANDER UNIVERSITY,GREENWOOD,SC,Public 4 Year,"1,408","$6,222,853 ",,,,,,,,,,,,,,,,,
343600,LIMESTONE COLLEGE,GAFFNEY,SC,Private 4 Year,"1,906","$6,128,569 ",,,,,,,,,,,,,,,,,
343800,MEDICAL UNIV OF SOUTH CAROLINA - FA,CHARLESTON,SC,Public 4 Year,24,"$82,702 ",,,,,,,,,,,,,,,,,
343900,MORRIS COLLEGE,SUMTER,SC,Private 4 Year,801,"$3,791,483 ",,,,,,,,,,,,,,,,,
344000,NEWBERRY COLLEGE,NEWBERRY,SC,Private 4 Year,533,"$2,370,265 ",,,,,,,,,,,,,,,,,
344100,NORTH GREENVILLE COLLEGE,TIGERVILLE,SC,Private 4 Year,887,"$3,577,346 ",,,,,,,,,,,,,,,,,
344500,PRESBYTERIAN COLLEGE,CLINTON,SC,Private 4 Year,285,"$1,180,608 ",,,,,,,,,,,,,,,,,
344600,SOUTH CAROLINA STATE UNIVERSITY,ORANGEBURG,SC,Public 4 Year,"2,249","$10,108,346 ",,,,,,,,,,,,,,,,,
344700,SPARTANBURG METHODIST COLLEGE,SPARTANBURG,SC,Private 2 Year,417,"$1,760,851 ",,,,,,,,,,,,,,,,,
344800,UNIVERSITY OF SOUTH CAROLINA,COLUMBIA,SC,Public 4 Year,"5,734","$23,874,279 ",,,,,,,,,,,,,,,,,
344900,UNIVERSITY OF SOUTH CAROLINA AIKEN,AIKEN,SC,Public 4 Year,"1,378","$5,779,858 ",,,,,,,,,,,,,,,,,
345000,UNIV OF SC AT BEAUFORT,BEAUFORT,SC,Public 4 Year,710,"$2,876,047 ",,,,,,,,,,,,,,,,,
345100,COASTAL CAROLINA UNIVERSITY,CONWAY,SC,Public 4 Year,"3,550","$14,841,394 ",,,,,,,,,,,,,,,,,
345300,UNIV OF SC AT LANCASTER,LANCASTER,SC,Public 4 Year,693,"$2,806,808 ",,,,,,,,,,,,,,,,,
345400,UNIV OF SC SYSTEM SALKEHATCHIE,ALLENDALE,SC,Public 4 Year,689,"$2,812,184 ",,,,,,,,,,,,,,,,,
345500,VOORHEES COLLEGE,DENMARK,SC,Private 4 Year,493,"$2,355,918 ",,,,,,,,,,,,,,,,,
345600,WINTHROP UNIVERSITY,ROCK HILL,SC,Public 4 Year,"2,092","$8,881,515 ",,,,,,,,,,,,,,,,,
345700,WOFFORD COLLEGE,SPARTANBURG,SC,Private 4 Year,310,"$1,302,939 ",,,,,,,,,,,,,,,,,
345800,AUGUSTANA COLLEGE,SIOUX FALLS,SD,Private 4 Year,356,"$1,352,527 ",,,,,,,,,,,,,,,,,
345900,BLACK HILLS STATE UNIVERSITY,SPEARFISH,SD,Public 4 Year,"1,493","$5,638,508 ",,,,,,,,,,,,,,,,,
346100,DAKOTA WESLEYAN UNIVERSITY,MITCHELL,SD,Private 4 Year,340,"$1,335,706 ",,,,,,,,,,,,,,,,,
346300,DAKOTA STATE UNIVERSITY,MADISON,SD,Public 4 Year,761,"$2,814,957 ",,,,,,,,,,,,,,,,,
346500,MOUNT MARTY COLLEGE,YANKTON,SD,Private 4 Year,286,"$1,083,948 ",,,,,,,,,,,,,,,,,
346600,NORTHERN STATE UNIVERSITY,ABERDEEN,SD,Public 4 Year,717,"$2,687,784 ",,,,,,,,,,,,,,,,,
346700,PRESENTATION COLLEGE,ABERDEEN,SD,Private 4 Year,414,"$1,566,772 ",,,,,,,,,,,,,,,,,
346900,UNIVERSITY OF SIOUX FALLS,SIOUX FALLS,SD,Private 4 Year,356,"$1,270,269 ",,,,,,,,,,,,,,,,,
347000,SOUTH DAKOTA SCH OF MINES & TECH,RAPID CITY,SD,Public 4 Year,612,"$2,370,679 ",,,,,,,,,,,,,,,,,
347100,SOUTH DAKOTA STATE UNIVERSITY,BROOKINGS,SD,Public 4 Year,"3,057","$11,387,019 ",,,,,,,,,,,,,,,,,
347400,UNIVERSITY OF SOUTH DAKOTA,VERMILLION,SD,Public 4 Year,"2,268","$8,136,866 ",,,,,,,,,,,,,,,,,
347700,AQUINAS COLLEGE,NASHVILLE,TN,Private 4 Year,197,"$624,921 ",,,,,,,,,,,,,,,,,
347800,AUSTIN PEAY STATE UNIVERSITY,CLARKSVILLE,TN,Public 4 Year,"5,542","$21,363,933 ",,,,,,,,,,,,,,,,,
347900,BELMONT UNIVERSITY,NASHVILLE,TN,Private 4 Year,972,"$3,890,991 ",,,,,,,,,,,,,,,,,
348000,BETHEL UNIVERSITY,MCKENZIE,TN,Private 4 Year,"3,850","$15,191,976 ",,,,,,,,,,,,,,,,,
348100,CARSON - NEWMAN UNIVERSITY,JEFFERSON CITY,TN,Private 4 Year,709,"$2,998,463 ",,,,,,,,,,,,,,,,,
348200,CHRISTIAN BROTHERS UNIVERSITY,MEMPHIS,TN,Private 4 Year,516,"$2,160,031 ",,,,,,,,,,,,,,,,,
348300,COLUMBIA STATE COMMUNITY COLLEGE,COLUMBIA,TN,Public 2 Year,"2,616","$8,667,634 ",,,,,,,,,,,,,,,,,
348400,COVENANT COLLEGE,LOOKOUT MOUNTAIN,GA,Private 4 Year,321,"$1,264,738 ",,,,,,,,,,,,,,,,,
348500,CUMBERLAND UNIVERSITY,LEBANON,TN,Private 4 Year,492,"$2,051,593 ",,,,,,,,,,,,,,,,,
348600,LIPSCOMB UNIVERSITY,NASHVILLE,TN,Private 4 Year,717,"$2,962,438 ",,,,,,,,,,,,,,,,,
348700,EAST TENNESSEE STATE UNIV - MAIN CAMPUS,JOHNSON CITY,TN,Public 4 Year,"5,503","$21,844,979 ",,,,,,,,,,,,,,,,,
349000,FISK UNIVERSITY,NASHVILLE,TN,Private 4 Year,345,"$1,613,327 ",,,,,,,,,,,,,,,,,
349200,FREED-HARDEMAN UNIVERSITY,HENDERSON,TN,Private 4 Year,469,"$1,901,748 ",,,,,,,,,,,,,,,,,
349400,HIWASSEE COLLEGE,MADISONVILLE,TN,Private 4 Year,165,"$668,413 ",,,,,,,,,,,,,,,,,
349500,JOHNSON UNIVERSITY,KNOXVILLE,TN,Private 4 Year,642,"$2,607,844 ",,,,,,,,,,,,,,,,,
349600,KING COLLEGE,BRISTOL,TN,Private 4 Year,"1,321","$5,180,557 ",,,,,,,,,,,,,,,,,
349900,LANE COLLEGE,JACKSON,TN,Private 4 Year,"1,483","$7,017,069 ",,,,,,,,,,,,,,,,,
350000,LEE UNIVERSITY,CLEVELAND,TN,Private 4 Year,"1,855","$7,416,127 ",,,,,,,,,,,,,,,,,
350100,LEMOYNE-OWEN COLLEGE,MEMPHIS,TN,Private 4 Year,919,"$3,957,508 ",,,,,,,,,,,,,,,,,
350200,LINCOLN MEMORIAL UNIVERSITY,HARROGATE,TN,Private 4 Year,919,"$3,652,906 ",,,,,,,,,,,,,,,,,
350400,MARTIN METHODIST COLLEGE,PULASKI,TN,Private 4 Year,689,"$2,862,168 ",,,,,,,,,,,,,,,,,
350500,MARYVILLE COLLEGE,MARYVILLE,TN,Private 4 Year,539,"$2,323,107 ",,,,,,,,,,,,,,,,,
350700,MEMPHIS COLLEGE OF ART,MEMPHIS,TN,Private 4 Year,223,"$952,399 ",,,,,,,,,,,,,,,,,
350900,UNIVERSITY OF MEMPHIS (THE),MEMPHIS,TN,Public 4 Year,"8,724","$35,020,876 ",,,,,,,,,,,,,,,,,
351000,MIDDLE TENNESSEE STATE UNIV,MURFREESBORO,TN,Public 4 Year,"10,113","$39,462,551 ",,,,,,,,,,,,,,,,,
351100,MILLIGAN COLLEGE,MILLIGAN COLLEGE,TN,Private 4 Year,361,"$1,497,604 ",,,,,,,,,,,,,,,,,
351800,SOUTHERN ADVENTIST UNIVERSITY,COLLEGEDALE,TN,Private 4 Year,"1,089","$4,604,935 ",,,,,,,,,,,,,,,,,
351900,RHODES COLLEGE,MEMPHIS,TN,Private 4 Year,304,"$1,366,421 ",,,,,,,,,,,,,,,,,
