OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
807500,8075,ST. JOHN VIANNEY COLLEGE SEMINARY,FL,private 4 year,5,"16,600"
152800,1528,ST. PETERSBURG COLLEGE,FL,public 4 year,"8,638","17,918,060"
841700,8417,STENOTYPE INSTITUTE OF JACKSONVILLE,FL,proprietary,324,"531,193"
153100,1531,STETSON UNIVERSITY,FL,private 4 year,463,"1,229,082"
2337000,16554,SUNCOAST II THE TAMPA BAY SCHOOL OF MASSAGE THERAPY,FL,proprietary,29,"54,436"
2326800,15548,SUNSTATE ACADEMY,FL,proprietary,73,"165,257"
2326900,16467,SUNSTATE ACADEMY,FL,proprietary,129,"255,083"
2524000,16907,SUNSTATE ACADEMY,FL,proprietary,124,"228,661"
752500,16824,SUWANNEE-HAMILTON TECHNICAL CENTER,FL,public 2 year,95,"206,296"
153300,1533,TALLAHASSEE COMMUNITY COLLEGE,FL,public 2 year,"4,453","10,699,864"
2508900,13814,TALMUDIC COLLEGE OF FLORIDA,FL,private 4 year,9,"31,750"
3100800,31008,TAYLOR TECHNICAL INSTITUTE,FL,public 2 year,88,"179,471"
3054200,30542,TECHNICAL CAREER INSTITUTE,FL,proprietary,897,"2,130,899"
3127900,31279,TECHNICAL EDUCATION CENTER OSCEOLA,FL,public 2 year,98,"168,236"
1082600,10826,TOM P. HANEY TECHNICAL CENTER,FL,public 2 year,168,"315,289"
4029300,40293,TRENDSETTERS SCHOOL OF BEAUTY & BARBERING,FL,proprietary,22,"60,988"
3101900,31019,TRINITY BAPTIST COLLEGE,FL,private 4 year,153,"360,469"
3028200,30282,TRINITY COLLEGE OF FLORIDA,FL,private 4 year,90,"243,948"
3549300,35493,ULTIMATE MEDICAL ACADEMY,FL,proprietary,275,"417,165"
3856300,38563,UNIVERSAL BEAUTY SCHOOL,FL,proprietary,206,"474,338"
395400,3954,UNIVERSITY OF CENTRAL FLORIDA-MAIN CAMPUS,FL,public 4 year,"8,110","19,914,943"
153500,1535,UNIVERSITY OF FLORIDA,FL,public 4 year,"7,637","20,078,843"
153600,1536,UNIVERSITY OF MIAMI,FL,private 4 year,"2,015","5,634,178"
984100,9841,UNIVERSITY OF NORTH FLORIDA,FL,public 4 year,"2,688","6,429,246"
153700,1537,UNIVERSITY OF SOUTH FLORIDA,FL,public 4 year,"9,723","24,270,366"
153800,1538,UNIVERSITY OF TAMPA,FL,private 4 year,964,"2,467,716"
395500,3955,UNIVERSITY OF WEST FLORIDA (THE),FL,public 4 year,"2,468","5,479,651"
675000,6750,VALENCIA COMMUNITY COLLEGE,FL,public 2 year,"7,545","16,283,203"
3100500,31005,VIRGINIA COLLEGE AT PENSACOLA,FL,proprietary,"1,158","2,528,369"
884800,8848,WARNER SOUTHERN COLLEGE,FL,private 4 year,442,"1,100,408"
752600,13898,WASHINGTON HOLMES TECHNICAL CENTER,FL,public 2 year,238,"469,970"
154000,1540,WEBBER INTERNATIONAL UNIVERSITY,FL,private 4 year,241,"607,463"
850100,8501,WEBSTER COLLEGE,FL,proprietary,703,"1,457,600"
3003600,30036,WILLIAM T MCFATTER TECHNICAL CENTER,FL,public 2 year,182,"357,671"
2504600,16837,WINTER PARK TECH,FL,public 2 year,151,"253,096"
2300900,16258,WITHLACOOCHEE TECHNICAL INSTITUTE,FL,public 2 year,127,"207,995"
2346200,16631,WYOTECH,FL,proprietary,229,"372,680"
3256300,32563,YESHIVA GEDOLAH RABBINICAL COLLEGE,FL,private 4 year,17,"58,800"
1034300,10343,COLLEGE OF MICRONESIA - FSM,FM,public 2 year,"2,278","7,042,709"
154100,1541,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,GA,public 2 year,"1,297","3,278,767"
2502700,25027,ADVANCED CAREER TRAINING - ATLANTA CAMPUS,GA,proprietary,"1,820","4,864,761"
154200,1542,AGNES SCOTT COLLEGE,GA,private 4 year,294,"833,154"
154400,1544,ALBANY STATE UNIVERSITY,GA,public 4 year,"2,261","6,638,335"
560100,5601,ALBANY TECHNICAL COLLEGE,GA,public 2 year,"2,339","3,870,481"
3032100,30321,ALTAMAHA TECHNICAL COLLEGE,GA,public 2 year,536,"741,850"
2113600,14720,AMERICAN INTERCONTINENTAL UNIVERSITY (THE),GA,proprietary,"24,175","47,571,579"
2266200,16013,AMERICAN PROFESSIONAL INSTITUTE,GA,proprietary,777,"1,622,382"
154500,1545,ANDREW COLLEGE,GA,private 2 year,157,"448,234"
402300,4023,APPALACHIAN TECHNICAL COLLEGE,GA,public 2 year,473,"492,921"
154600,1546,ARMSTRONG ATLANTIC STATE UNIVERSITY,GA,public 4 year,"2,085","4,749,005"
2577000,17317,ARNOLD/PADRICK'S UNIVERSITY OF COSMETOLOTY,GA,proprietary,67,"168,437"
927000,9270,ART INSTITUTE OF ATLANTA (THE),GA,proprietary,"1,929","4,577,010"
560000,5600,ATHENS TECHNICAL COLLEGE,GA,public 2 year,"1,397","1,646,826"
154700,1547,ATLANTA CHRISTIAN COLLEGE,GA,private 4 year,156,"395,076"
154900,1549,ATLANTA COLLEGE OF ART,GA,private 4 year,105,"285,042"
3104500,31045,ATLANTA INSTITUTE OF MUSIC,GA,proprietary,45,"56,313"
1216500,12165,ATLANTA METROPOLITAN COLLEGE,GA,public 2 year,"1,123","2,513,123"
2580200,17369,ATLANTA SCHOOL OF MASSAGE,GA,proprietary,130,"271,756"
854300,8543,ATLANTA TECHNICAL COLLEGE,GA,public 2 year,"2,146","2,975,724"
155200,1552,AUGUSTA STSTE UNIVERSITY,GA,public 4 year,"2,525","5,981,060"
559900,5599,AUGUSTA TECHNICAL COLLEGE,GA,public 2 year,"2,339","2,918,817"
3523300,35233,AVIATION INSTITUTE OF MAINTENANCE,GA,proprietary,253,"624,132"
1107400,11074,BAINBRIDGE COLLEGE,GA,public 2 year,"2,027","4,761,422"
1157400,11574,BAUDER COLLEGE,GA,proprietary,882,"2,489,451"
3251300,32513,BEACON UNIVERSITY,GA,private 4 year,86,"181,091"
2577700,17318,BEAUTY COLLEGE OF AMERICA,GA,proprietary,77,"199,353"
155400,1554,BERRY COLLEGE,GA,private 4 year,366,"906,998"
3076300,30763,BEULAH HEIGHTS BIBLE COLLEGE,GA,private 4 year,327,"806,623"
155600,1556,BRENAU UNIVERSITY,GA,private 4 year,654,"1,559,230"
155700,1557,BREWTON PARKER COLLEGE,GA,private 4 year,633,"1,535,667"
2060900,13624,BROWN COLLEGE OF COURT REPORTING,GA,proprietary,155,"297,978"
576300,5763,CENTRAL GEORGIA TECHNICAL COLLEGE,GA,public 2 year,"4,302","7,004,754"
562000,5620,CHATTAHOOCHEE TECHNICAL COLLEGE,GA,public 2 year,"1,854","2,408,110"
155900,1559,CLARK ATLANTA UNIVERSITY,GA,private 4 year,"2,005","5,806,364"
897600,8976,CLAYTON STATE UNIVERSITY,GA,public 4 year,"2,606","5,942,482"
155800,1558,COASTAL GEORGIA COMMUNITY COLLEGE,GA,public 2 year,"1,615","3,140,290"
3090600,30906,COBB BEAUTY COLLEGE,GA,proprietary,46,"84,607"
156100,1561,COLUMBUS STATE UNIVERSITY,GA,public 4 year,"2,461","6,071,712"
562400,5624,COLUMBUS TECHNICAL COLLEGE,GA,public 2 year,"2,227","2,458,269"
402400,4024,COOSA VALLEY TECHNICAL COLLEGE,GA,public 2 year,881,"861,191"
348400,3484,COVENANT COLLEGE,GA,private 4 year,315,"659,125"
2285500,16125,CREATIVE CIRCUS,GA,proprietary,28,"80,417"
395600,3956,DALTON STATE COLLEGE,GA,public 4 year,"1,445","2,914,089"
154300,1543,DARTON COLLEGE,GA,public 2 year,"2,664","6,099,236"
562200,16582,DEKALB TECHNICAL COLLEGE,GA,public 2 year,"1,942","1,819,624"
918300,10436,EAST CENTRAL TECHNICAL COLLEGE,GA,public 2 year,771,"884,311"
1099700,10997,EAST GEORGIA COLLEGE,GA,public 2 year,934,"2,254,178"
156300,1563,EMMANUEL COLLEGE,GA,private 4 year,315,"830,185"
156400,1564,EMORY UNIVERSITY,GA,private 4 year,789,"2,148,398"
3042700,30427,"ETI CAREER INSTITUTE- ATLANTA, GA",GA,proprietary,299,"674,310"
3445500,34455,FAYETTE BEAUTY ACADEMY,GA,proprietary,21,"59,883"
561300,5613,"FLINT RIVER TECHNICAL COLLEGE - THOMASTON, GA",GA,public 2 year,583,"933,333"
156600,1566,FORT VALLEY STATE UNIVERSITY,GA,public 4 year,"1,339","3,976,060"
156700,1567,GAINESVILLE STATE COLLEGE,GA,public 4 year,"1,111","2,290,103"
3576300,35763,GEORGIA AVIATION AND TECHNICAL COLLEGE,GA,public 2 year,90,"141,076"
3005400,30054,GEORGIA CAREER INSTITUTE,GA,proprietary,543,"1,082,476"
160200,1602,GEORGIA COLLEGE & STATE UNIVERSITY,GA,public 4 year,925,"2,314,812"
950700,9507,GEORGIA HIGHLANDS COLLEGE,GA,public 2 year,"1,345","2,819,838"
3089100,30891,GEORGIA INSTITUTE OF COSMETOLOGY,GA,proprietary,286,"629,130"
156900,1569,GEORGIA INSTITUTE OF TECHNOLOGY,GA,public 4 year,"1,678","4,192,734"
2318600,16410,GEORGIA MEDICAL INSTITUTE,GA,proprietary,"2,104","4,440,711"
157100,1571,GEORGIA MILITARY COLLEGE,GA,public 2 year,"2,537","5,333,394"
156200,1562,GEORGIA PERIMETER COLLEGE,GA,public 2 year,"7,152","14,521,750"
157200,1572,GEORGIA SOUTHERN UNIVERSITY,GA,public 4 year,"4,135","10,496,881"
157300,1573,GEORGIA SOUTHWESTERN STATE UNIVERSITY,GA,public 4 year,"1,067","2,783,896"
157400,1574,GEORGIA STATE UNIVERSITY,GA,public 4 year,"6,501","16,313,115"
157500,1575,GORDON COLLEGE,GA,public 2 year,"1,528","3,435,176"
411700,4117,GRADY HEALTH SYSTEM,GA,public 2 year,23,"63,988"
562100,5621,GRIFFIN TECHNICAL COLLEGE,GA,public 2 year,"1,236","1,776,771"
1077100,10771,GUPTON - JONES COLLEGE,GA,private 2 year,126,"273,505"
2583000,25830,GWINNETT COLLEGE,GA,proprietary,347,"737,729"
2288400,16139,GWINNETT TECHNICAL COLLEGE,GA,public 2 year,"1,204","1,387,908"
2279500,16070,HEART OF GEORGIA TECHNICAL COLLEGE,GA,public 2 year,776,"1,092,134"
2089700,14030,HERZING COLLEGE,GA,proprietary,569,"1,366,910"
2284300,16109,INTERACTIVE COLLEGE OF TECHNOLOGY,GA,proprietary,"1,817","4,825,031"
2578300,17367,INTERNATIONAL CITY BEAUTY COLLEGE,GA,proprietary,20,"40,307"
2520000,17286,INTERNATIONAL SCHOOL OF SKIN AND NAILCARE,GA,proprietary,131,"242,683"
3804400,38044,JAVELIN TECHNICAL TRAINING CENTER,GA,proprietary,759,"1,766,232"
157700,1577,KENNESAW STATE UNIVERSITY,GA,public 4 year,"3,487","7,957,294"
157800,1578,LAGRANGE COLLEGE,GA,private 4 year,355,"873,067"
525400,5254,LANIER TECHNICAL COLLEGE,GA,public 2 year,736,"1,135,775"
2074800,14170,LIFE UNIVERSITY,GA,private 4 year,185,"476,148"
3100900,31009,LUTHER RICE UNIVERSITY,GA,private 4 year,110,"208,630"
772800,7728,MACON STATE COLLEGE,GA,public 4 year,"3,124","6,958,596"
157900,1579,MEDICAL COLLEGE OF GEORGIA,GA,public 4 year,143,"421,972"
158000,1580,MERCER UNIVERSITY,GA,private 4 year,"1,516","3,877,557"
3753400,37534,MICHAEL'S SCHOOL OF BEAUTY,GA,proprietary,86,"186,882"
158100,1581,MIDDLE GEORGIA COLLEGE,GA,public 2 year,"1,356","3,249,511"
2508600,14625,MIDDLE GEORGIA TECHNICAL COLLEGE,GA,public 2 year,661,"720,331"
158200,1582,MOREHOUSE COLLEGE,GA,private 4 year,"1,168","3,312,285"
525500,5255,MOULTRIE TECHNICAL COLLEGE,GA,public 2 year,"1,505","1,591,491"
158500,1585,NORTH GEORGIA COLLEGE & STATE UNIVERSITY,GA,public 4 year,818,"1,837,005"
561900,5619,NORTH GEORGIA TECHNICAL COLLEGE -,GA,public 2 year,811,"1,191,466"
3029000,30290,NORTH METRO TECHNICAL COLLEGE,GA,public 2 year,488,"444,270"
525700,5257,NORTHWESTERN TECHNICAL COLLEGE,GA,public 2 year,910,"1,306,971"
3030000,30300,OGEECHEE TECHNICAL COLLEGE,GA,public 2 year,"1,076","1,274,336"
158600,1586,OGLETHORPE UNIVERSITY,GA,private 4 year,237,"658,097"
551100,5511,OKEFENOKEE TECHNICAL COLLEGE,GA,public 2 year,"1,155","1,344,231"
3812300,38123,OMNITECH INSTITUTE,GA,proprietary,253,"604,993"
158700,1587,PAINE COLLEGE,GA,private 4 year,581,"1,699,953"
158800,1588,PIEDMONT COLLEGE,GA,private 4 year,383,"925,142"
2217200,15663,PORTFOLIO CTR,GA,proprietary,9,"17,818"
3522300,35223,POWDER SPRINGS BEAUTY COLLEGE,GA,proprietary,66,"203,240"
1205100,12051,PRO WAY HAIR SCHOOL,GA,proprietary,182,"369,050"
158900,1589,REINHARDT COLLEGE,GA,private 4 year,265,"694,414"
3418300,34183,RISING SPIRIT INSTITUTE OF NATURAL HEALTH,GA,proprietary,139,"321,239"
3102000,31020,"RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS",GA,proprietary,164,"304,219"
2321400,16419,ROFFLER - MOLER HAIRSTYLING COLLEGE,GA,proprietary,97,"241,072"
3391300,33913,ROSS MEDICAL EDUCATION CENTER,GA,proprietary,117,"272,390"
3155500,31555,SANDERSVILLE TECHNICAL COLLEGE,GA,public 2 year,458,"416,330"
2116000,16156,SANFORD-BROWN INSTITUTE,GA,proprietary,"5,578","11,701,366"
2141500,15022,SAVANNAH COLLEGE OF ART & DESIGN,GA,private 4 year,"1,137","2,903,004"
2205300,13115,SAVANNAH RIVER COLLEGE,GA,proprietary,458,"1,321,797"
159000,1590,SAVANNAH STATE UNIVERSITY,GA,public 4 year,"2,020","5,721,118"
561800,5618,SAVANNAH TECHNICAL COLLEGE,GA,public 2 year,"2,782","2,870,620"
159100,1591,SHORTER COLLEGE,GA,private 4 year,904,"2,019,928"
159200,1592,SOUTH GEORGIA COLLEGE,GA,public 2 year,809,"1,904,065"
561700,5617,SOUTH GEORGIA TECHNICAL COLLEGE,GA,public 2 year,"1,145","1,895,127"
1303900,13039,SOUTH UNIVERSITY,GA,proprietary,"2,665","5,415,231"
2354500,16715,SOUTHEASTERN BEAUTY SCHOOLS,GA,proprietary,66,"144,196"
3081500,30815,SOUTHEASTERN BEAUTY SCHOOLS,GA,proprietary,109,"222,240"
3066500,30665,SOUTHEASTERN TECHNICAL COLLEGE,GA,public 2 year,817,"1,095,242"
157000,1570,SOUTHERN POLYTECHNIC STATE UNIVERSITY,GA,public 4 year,790,"1,964,350"
561500,5615,SOUTHWEST GEORGIA TECHNICAL COLLEGE,GA,public 2 year,"1,114","1,169,939"
159400,1594,SPELMAN COLLEGE,GA,private 4 year,821,"2,322,277"
561600,5616,SWAINSBORO TECHNICAL COLLEGE (FORMERLY SWAINSBORO TECHNICAL INSTITUTE),GA,public 2 year,449,"481,216"
155500,1555,THOMAS UNIVERSITY,GA,private 4 year,435,"1,127,730"
159600,1596,TOCCOA FALLS COLLEGE,GA,private 4 year,371,"922,921"
159700,1597,TRUETT MCCONNELL COLLEGE,GA,private 4 year,114,"275,598"
159800,1598,UNIVERSITY OF GEORGIA,GA,public 4 year,"3,405","8,635,098"
160100,1601,UNIVERSITY OF WEST GEORGIA,GA,public 4 year,"2,374","5,878,811"
159900,1599,VALDOSTA STATE UNIVERSITY,GA,public 4 year,"2,776","7,012,049"
525600,5256,VALDOSTA TECHNICAL COLLEGE,GA,public 2 year,"1,157","1,742,279"
3116100,31161,VOGUE BEAUTY SCHOOL,GA,proprietary,93,"177,501"
2055000,13537,WAYCROSS COLLEGE,GA,public 2 year,477,"905,677"
160000,1600,WESLEYAN COLLEGE,GA,private 4 year,212,"486,147"
1048700,10487,WEST CENTRAL TECHNICAL COLLEGE,GA,public 2 year,"1,029","1,163,243"
561400,5614,WEST GEORGIA TECHNICAL COLLEGE,GA,public 2 year,950,"1,449,506"
160400,1604,YOUNG HARRIS COLLEGE,GA,private 2 year,152,"363,278"
1536100,15361,GUAM COMMUNITY COLLEGE,GU,public 2 year,"1,125","2,490,567"
3438300,34383,PACIFIC ISLANDS BIBLE COLLEGE,GU,private 4 year,195,"617,822"
393500,3935,UNIVERSITY OF GUAM,GU,public 4 year,"1,440","3,971,225"
160600,1606,BRIGHAM YOUNG UNIVERSITY - HAWAII,HI,private 4 year,628,"1,762,936"
160500,1605,CHAMINADE UNIVERSITY OF HONOLULU,HI,private 4 year,705,"1,701,672"
2055100,13615,HAWAII BUSINESS COLLEGE,HI,proprietary,274,"678,119"
525800,5258,HAWAII COMMUNITY COLLEGE,HI,public 2 year,693,"1,597,396"
2139500,14268,HAWAII INSTITUTE OF HAIR DESIGN,HI,proprietary,62,"150,749"
727900,7279,HAWAII PACIFIC UNIVERSITY,HI,private 4 year,"1,164","2,852,208"
3649300,36493,HAWAII TECHNOLOGY INSTITUTE,HI,private 2 year,3,"3,987"
777500,7775,HOLLYWOOD BEAUTY COLLEGE,HI,proprietary,35,"97,753"
161200,1612,HONOLULU COMMUNITY COLLEGE,HI,public 2 year,526,"1,006,310"
2321300,16431,INTERNATIONAL COLLEGE & GRADUATE SCHOOL,HI,private 4 year,5,"5,862"
161300,1613,KAPIOLANI COMMUNITY COLLEGE,HI,public 2 year,802,"1,742,044"
161400,1614,KAUAI COMMUNITY COLLEGE,HI,public 2 year,174,"386,224"
454900,4549,LEEWARD COMMUNITY COLLEGE,HI,public 2 year,734,"1,463,685"
161500,1615,MAUI COMMUNITY COLLEGE,HI,public 4 year,653,"1,409,420"
2100300,14464,MED-ASSIST SCHOOL OF HAWAII,HI,proprietary,97,"207,285"
3020800,30208,NEW YORK TECHNICAL INSTITUTE OF HAWAII,HI,proprietary,20,"63,166"
3017800,30178,TRAVEL INSTITUTE OF THE PACIFIC,HI,proprietary,230,"582,276"
161100,1611,UNIVERSITY OF HAWAII AT HILO,HI,public 4 year,"1,221","3,440,275"
161000,1610,UNIVERSITY OF HAWAII AT MANOA,HI,public 4 year,"2,844","7,514,350"
2107800,14315,UNIVERSITY OF HAWAII WEST OAHU,HI,public 4 year,187,"415,335"
1122000,10390,WINDWARD COMMUNITY COLLEGE,HI,public 2 year,462,"960,304"
3069100,30691,ALLEN COLLEGE,IA,private 4 year,86,"222,882"
765600,13972,AMERICAN COLLEGE OF HAIRSTYLING-CEDAR RAPIDS,IA,proprietary,14,"37,592"
765800,7658,AMERICAN COLLEGE OF HAIRSTYLING-DES MOINES,IA,proprietary,32,"94,006"
396300,3963,AMERICAN INSTITUTE OF BUSINESS DBA AIB COLLEGE OF BUSINESS,IA,private 4 year,345,"733,147"
188100,1881,ASHFORD UNIVERSITY,IA,proprietary,961,"1,813,101"
2289000,16167,BILL HILLS COLLEGE OF COSMETOLOGY,IA,proprietary,1,"2,000"
184600,1846,BRIAR CLIFF UNIVERSITY,IA,private 4 year,457,"1,144,613"
184700,1847,BUENA VISTA UNIVERSITY,IA,private 4 year,"1,177","2,860,651"
758800,7588,CAPRI COLLEGE,IA,proprietary,74,"173,242"
771700,7717,CAPRI COLLEGE,IA,proprietary,118,"292,362"
2090300,14390,CAPRI COLLEGE,IA,proprietary,113,"283,542"
185000,1850,CENTRAL COLLEGE,IA,private 4 year,355,"818,202"
185200,1852,CLARKE COLLEGE,IA,private 4 year,337,"830,428"
185400,1854,COE COLLEGE,IA,private 4 year,305,"727,237"
794100,7941,COLLEGE OF HAIR DESIGN,IA,proprietary,67,"187,666"
185600,1856,CORNELL COLLEGE,IA,private 4 year,253,"614,095"
2572500,17304,DAVENPORT BARBER STYLING COLLEGE,IA,proprietary,19,"53,450"
811600,16901,DAYTONS SCHOOL OF HAIR DESIGN,IA,proprietary,11,"20,600"
712000,4589,DES MOINES AREA COMMUNITY COLLEGE,IA,public 2 year,"4,195","8,619,729"
185800,1858,DIVINE WORD COLLEGE,IA,private 4 year,37,"120,187"
185900,1859,DORDT COLLEGE,IA,private 4 year,321,"761,730"
186000,1860,DRAKE UNIVERSITY,IA,private 4 year,501,"1,184,615"
407500,4075,EASTERN IOWA COMMUNITY COLLEGE DISTRICT,IA,public 2 year,"2,860","6,241,974"
186200,1862,ELLSWORTH COMMUNITY COLLEGE,IA,public 2 year,373,"921,671"
2328900,16487,EMMAUS BIBLE COLLEGE,IA,private 4 year,116,"327,589"
761100,7611,EQ SCHOOL OF HAIR DESIGN,IA,proprietary,76,"187,486"
712100,7121,FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY,IA,private 4 year,126,"289,660"
2262500,15973,FAUST INSTITUTE OF COSMETOLOGY,IA,proprietary,63,"172,382"
186600,1866,GRACELAND UNIVERSITY,IA,private 4 year,529,"1,386,146"
186700,1867,GRAND VIEW COLLEGE,IA,private 4 year,541,"1,333,416"
186800,1868,GRINNELL COLLEGE,IA,private 4 year,180,"462,886"
422000,4220,HAMILTON COLLEGE,IA,proprietary,"5,072","12,349,554"
1206400,12064,HAMILTON TECHNICAL COLLEGE,IA,proprietary,272,"708,572"
459500,4595,HAWKEYE COMMUNITY COLLEGE,IA,public 2 year,"2,192","4,841,208"
840300,8298,INDIAN HILLS COMMUNITY COLLEGE,IA,public 2 year,"1,872","4,406,480"
186500,4597,IOWA CENTRAL COMMUNITY COLLEGE,IA,public 2 year,"1,369","3,183,427"
186400,1864,IOWA LAKES COMMUNITY COLLEGE,IA,public 2 year,"1,072","2,565,256"
626700,6267,IOWA METHODIST MEDICAL CENTER SCHOOLS,IA,private 2 year,4,"12,325"
826000,15139,IOWA SCHOOL OF BEAUTY,IA,proprietary,117,"293,664"
2306900,16306,IOWA SCHOOL OF BEAUTY,IA,proprietary,54,"145,049"
2330900,16513,IOWA SCHOOL OF BEAUTY,IA,proprietary,32,"84,092"
3441300,34413,IOWA SCHOOL OF BEAUTY,IA,proprietary,54,"148,949"
186900,1869,IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY,IA,public 4 year,"4,426","11,038,559"
187100,1871,IOWA WESLEYAN COLLEGE,IA,private 4 year,401,"950,248"
459800,4598,IOWA WESTERN COMMUNITY COLLEGE - COUNCIL BLUFFS,IA,public 2 year,"1,679","3,623,319"
458600,4586,KAPLAN UNIVERSITY,IA,proprietary,"17,883","34,924,006"
407600,4076,KIRKWOOD COMMUNITY COLLEGE,IA,public 2 year,"4,550","10,330,638"
765900,7659,LA' JAMES COLLEGE OF HAIRSTYLING,IA,proprietary,95,"216,004"
842400,8424,LA' JAMES INTERNATIONAL COLLEGE,IA,proprietary,50,"117,699"
959300,9593,LA' JAMES INTERNATIONAL COLLEGE,IA,proprietary,67,"150,232"
2134500,15133,LA' JAMES INTERNATIONAL COLLEGE - DAVENPORT,IA,proprietary,40,"88,215"
2274100,16045,LA' JAMES INTERNATIONAL COLLEGE - DES MOINES,IA,proprietary,119,"265,726"
1300600,13006,LA'JAMES INTERNATIONAL COLLEGE,IA,proprietary,71,"176,334"
187300,1873,LORAS COLLEGE,IA,private 4 year,340,"797,343"
187400,1874,LUTHER COLLEGE,IA,private 4 year,455,"1,062,441"
1111300,11113,MAHARISHI UNIVERSITY OF MANAGEMENT,IA,private 4 year,99,"272,439"
187500,1875,MARSHALLTOWN COMMUNITY COLLEGE,IA,public 2 year,644,"1,510,607"
627300,6273,MERCY COLLEGE OF HEALTH SCIENCES,IA,private 4 year,218,"456,198"
187900,1879,MORNINGSIDE COLLEGE,IA,private 4 year,406,"1,023,840"
188000,1880,MOUNT MERCY COLLEGE,IA,private 4 year,380,"882,494"
187700,1877,NORTH IOWA AREA COMMUNITY COLLEGE,IA,public 2 year,935,"2,035,556"
458700,4587,NORTHEAST IOWA COMMUNITY COLLEGE,IA,public 2 year,"1,699","3,627,688"
460000,4600,NORTHWEST IOWA COMMUNITY COLLEGE,IA,public 2 year,251,"584,964"
188300,1883,NORTHWESTERN COLLEGE,IA,private 4 year,345,"829,373"
1230000,12300,PALMER COLLEGE OF CHIROPRACTIC,IA,private 4 year,66,"149,507"
2160900,15245,PROFESSIONAL COSMETOLOGY INSTITUTE,IA,proprietary,79,"180,368"
188700,1887,SIMPSON COLLEGE,IA,private 4 year,443,"968,079"
184800,4603,SOUTHEASTERN COMMUNITY COLLEGE,IA,public 2 year,"1,472","3,444,414"
185700,1857,SOUTHWESTERN COMMUNITY COLLEGE,IA,public 2 year,552,"1,236,329"
188900,1889,ST AMBROSE UNIVERSITY - MAIN CAMPUS,IA,private 4 year,685,"1,613,787"
729100,7291,ST. LUKE'S COLLEGE,IA,private 2 year,56,"150,053"
3607400,36074,TOTAL LOOK SCHOOL OF COSMETOLOGY AND MASSAGE THERAPY,IA,proprietary,13,"23,354"
189100,1891,UNIVERSITY OF DUBUQUE,IA,private 4 year,514,"1,355,152"
189200,1892,UNIVERSITY OF IOWA,IA,public 4 year,"3,362","7,890,783"
189000,1890,UNIVERSITY OF NORTHERN IOWA,IA,public 4 year,"2,569","6,212,948"
189300,1893,UPPER IOWA UNIVERSITY,IA,private 4 year,"1,745","3,404,875"
2609200,26092,VATTEROTT COLLEGE,IA,proprietary,797,"1,979,847"
189400,1894,VENNARD COLLEGE,IA,private 4 year,41,"104,791"
189500,1895,WALDORF COLLEGE,IA,private 4 year,210,"499,478"
189600,1896,WARTBURG COLLEGE,IA,private 4 year,399,"943,332"
731600,4590,WESTERN IOWA TECH COMMUNITY COLLEGE,IA,public 2 year,"1,650","3,747,293"
190000,1900,WILLIAM PENN UNIVERSITY,IA,private 4 year,880,"2,105,159"
3098700,30987,ACADEMY OF COURT REPORTING,ID,proprietary,818,"1,987,972"
161700,1617,ALBERTSON COLLEGE OF IDAHO,ID,private 4 year,199,"572,167"
2218000,15667,APOLLO COLLEGE,ID,proprietary,617,"1,577,442"
2234500,15783,BOISE BIBLE COLLEGE,ID,private 4 year,127,"209,508"
161600,1616,BOISE STATE UNIVERSITY,ID,public 4 year,"6,006","13,629,960"
162500,1625,BRIGHAM YOUNG UNIVERSITY-IDAHO,ID,private 4 year,"7,284","19,766,509"
2210700,15617,CAREER BEAUTY COLLEGE,ID,proprietary,63,"146,571"
161900,1619,COLLEGE OF SOUTHERN IDAHO,ID,public 2 year,"2,537","5,807,247"
3832400,38324,COSMETOLOGY SCHOOL OF ARTS & SCIENCES,ID,proprietary,40,"111,721"
1113300,11133,EASTERN IDAHO TECHNICAL COLLEGE,ID,public 2 year,454,"998,003"
2319800,16433,HEADMASTERS SCHOOL OF HAIR DESIGN,ID,proprietary,171,"452,323"
2349200,16668,HEADMASTERS SCHOOL OF HAIR DESIGN,ID,proprietary,58,"189,512"
162000,1620,IDAHO STATE UNIVERSITY,ID,public 4 year,"5,554","13,935,765"
162100,1621,LEWIS-CLARK STATE COLLEGE,ID,public 4 year,"1,500","3,830,435"
987300,9873,MR. JUAN'S COLLEGE OF HAIR DESIGN,ID,proprietary,52,"151,932"
2275800,16054,MR. LEON'S SCHOOL OF HAIR DESIGN,ID,proprietary,75,"237,047"
162300,1623,NORTH IDAHO COLLEGE,ID,public 2 year,"1,585","3,606,231"
162400,1624,NORTHWEST NAZARENE UNIVERSITY -,ID,private 4 year,328,"891,589"
2559500,17178,RAZZLE DAZZLE COLLEGE OF HAIR DESIGN,ID,proprietary,67,"177,261"
2314000,16432,SCHOOL OF HAIRSTYLING (THE),ID,proprietary,85,"263,500"
2607100,26071,SCOT LEWIS SCHOOLS - PAUL MITCHELL PARTNER SCHOOL,ID,proprietary,114,"279,515"
162600,1626,UNIVERSITY OF IDAHO,ID,public 4 year,"3,201","8,735,656"
