OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
1025600,10256,BENEDICTINE COLLEGE,KS,private 4 year,344,"918,455"
190400,1904,BETHANY COLLEGE,KS,private 4 year,197,"527,157"
190500,1905,BETHEL COLLEGE,KS,private 4 year,184,"427,851"
3862300,38623,BMSI INSTITUTE,KS,proprietary,2,"3,682"
675500,6755,BROWN MACKIE COLLEGE (THE -),KS,proprietary,"1,027","2,071,997"
3066200,30662,BRYAN COLLEGE,KS,proprietary,288,"714,137"
3450300,34503,B-STREET DESIGN SCHOOL OF INTERNATIONAL HAIR STYLING,KS,proprietary,201,"444,916"
190600,1906,BUTLER COUNTY COMMUNITY COLLEGE,KS,public 2 year,"2,395","4,743,030"
190800,1908,CENTRAL CHRISTIAN COLLEGE OF KANSAS,KS,private 4 year,157,"439,181"
190900,1909,CLOUD COUNTY COMMUNITY COLLEGE,KS,public 2 year,689,"1,428,694"
191000,1910,COFFEYVILLE COMMUNITY COLLEGE,KS,public 2 year,540,"1,311,773"
191100,1911,COLBY COMMUNITY COLLEGE,KS,public 2 year,451,"1,057,597"
190200,1902,COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TEC,KS,public 2 year,"1,707","3,691,742"
833200,8332,CRUMS BEAUTY COLLEGE,KS,proprietary,58,"145,263"
2196400,15525,CUTTING EDGE HAIRSTYLING ACADEMY,KS,proprietary,194,"477,627"
191300,1913,DODGE CITY COMMUNITY COLLEGE,KS,public 2 year,446,"1,042,155"
191400,1914,DONNELLY COLLEGE,KS,private 4 year,512,"904,576"
192700,1927,EMPORIA STATE UNIVERSITY,KS,public 4 year,"1,476","3,803,797"
526400,5264,FLINT HILLS TECHNICAL COLLEGE,KS,public 2 year,180,"393,595"
191500,1915,FORT HAYS STATE UNIVERSITY,KS,public 4 year,"1,966","4,571,757"
191800,1918,FRIENDS UNIVERSITY,KS,private 4 year,"1,019","2,313,901"
191600,1916,FT SCOTT COMMUNITY COLLEGE,KS,public 2 year,703,"1,686,903"
191900,1919,GARDEN CITY COMMUNITY COLLEGE,KS,public 2 year,667,"1,490,488"
1043800,10438,HASKELL INDIAN NATIONS UNIVERSITY,KS,public 4 year,552,"1,416,966"
2257700,15944,HAYS ACADEMY OF HAIR DESIGN,KS,proprietary,35,"78,172"
192000,1920,HESSTON COLLEGE,KS,private 2 year,145,"341,248"
192100,1921,HIGHLAND COMMUNITY COLLEGE,KS,public 2 year,679,"1,470,073"
192300,1923,HUTCHINSON COMMUNITY COLLEGE,KS,public 2 year,"1,311","2,854,500"
192400,1924,INDEPENDENCE COMMUNITY COLLEGE,KS,public 2 year,379,"771,886"
824400,8244,JOHNSON COUNTY COMMUNITY COLLEGE,KS,public 2 year,"2,696","5,359,880"
2246100,13564,KANSAS CITY KANSAS AREA TECHNICAL SCHOOL,KS,public 2 year,208,"402,765"
192500,1925,KANSAS CITY KANSAS COMMUNITY COLLEGE,KS,public 2 year,"2,004","4,014,600"
192800,1928,KANSAS STATE UNIVERSITY,KS,public 4 year,"4,304","10,631,447"
192900,1929,KANSAS WESLEYAN UNIVERSITY,KS,private 4 year,335,"788,802"
1068900,10689,KAW AREA TECHNICAL SCHOOL,KS,public 2 year,158,"308,338"
2340700,16599,LABARON HAIRDRESSING ACADEMY,KS,proprietary,29,"50,297"
193000,1930,LABETTE COMMUNITY COLLEGE,KS,public 2 year,516,"1,089,297"
550000,5500,MANHATTAN AREA TECHNICAL COLLEGE,KS,public 2 year,188,"393,232"
193100,1931,MANHATTAN CHRISTIAN COLLEGE,KS,private 4 year,127,"294,747"
193300,1933,MCPHERSON COLLEGE,KS,private 4 year,204,"490,915"
703200,7032,MIDAMERICA NAZARENE UNIVERSITY,KS,private 4 year,407,"906,720"
193600,1936,NEOSHO COUNTY COMMUNITY COLLEGE,KS,public 2 year,578,"1,333,217"
193900,1939,NEWMAN UNIVERSITY,KS,private 4 year,471,"1,126,498"
526500,5265,NORTH CENTRAL KANSAS AREA TECHNICAL COLLEGE -,KS,public 2 year,255,"648,232"
526600,14427,NORTHEAST KANSAS TECHNICAL COLLEGE,KS,public 2 year,112,"294,247"
526700,5267,NORTHWEST KANSAS TECHNICAL COLLEGE,KS,public 2 year,156,"470,973"
2134800,14951,OLD TOWN BARBER AND BEAUTY COLLEGE,KS,proprietary,99,"245,163"
193700,1937,OTTAWA UNIVERSITY,KS,private 4 year,759,"1,382,356"
2613000,26130,PINNACLE CAREER INSTITUTE,KS,proprietary,191,"360,043"
192600,1926,PITTSBURG STATE UNIVERSITY,KS,public 4 year,"1,935","4,937,900"
193800,1938,PRATT COMMUNITY COLLEGE,KS,public 2 year,310,"717,514"
549900,5499,SALINA AREA TECHNICAL SCHOOL,KS,public 2 year,84,"234,447"
822800,8228,SEWARD COUNTY COMMUNITY COLLEGE,KS,public 2 year,294,"697,055"
3529300,35293,"SIDNEY'S HAIRDRESSING COLLEGE, INC.",KS,proprietary,39,"98,307"
817200,8172,SOUTHWEST KANSAS TECHNICAL SCHOOL,KS,public 2 year,48,"126,430"
194000,1940,SOUTHWESTERN COLLEGE,KS,private 4 year,381,"917,828"
194500,1945,STERLING COLLEGE,KS,private 4 year,252,"629,227"
194600,1946,TABOR COLLEGE,KS,private 4 year,222,"504,515"
194800,1948,UNIVERSITY OF KANSAS,KS,public 4 year,"3,145","7,917,853"
194802,4605,UNIVERSITY OF KANSAS - MEDICAL CENTER,KS,public 4 year,83,"204,169"
194300,1943,UNIVERSITY OF SAINT MARY,KS,private 4 year,195,"495,507"
2606300,13791,VERNON'S KANSAS SCHOOL OF COSMETOLOGY,KS,proprietary,70,"128,736"
194900,1949,WASHBURN UNIVERSITY - TOPEKA,KS,public 4 year,"2,120","5,229,595"
549800,5498,WICHITA AREA TECHNICAL COLLEGE - MAIN CAMPUS,KS,public 2 year,307,"665,303"
195000,1950,WICHITA STATE UNIVERSITY,KS,public 4 year,"3,163","7,831,622"
1050300,10503,WICHITA TECHNICAL INSTITUTE,KS,proprietary,"1,275","3,123,530"
2590900,25909,WRIGHT BUSINESS SCHOOL,KS,private 2 year,"1,780","4,165,787"
2603100,26031,XENON INTERNATIONAL ACADEMY,KS,proprietary,110,"217,030"
3031300,30313,XENON INTERNATIONAL ACADEMY IV,KS,proprietary,179,"410,516"
195100,1951,ALICE LLOYD COLLEGE,KY,private 4 year,324,"839,076"
2159100,15132,APPALACHIAN BEAUTY SCHOOL,KY,proprietary,22,"68,775"
195200,1952,ASBURY COLLEGE,KY,private 4 year,279,"725,258"
4038300,40383,ATA CAREER EDUCATION,KY,proprietary,407,"928,282"
2518900,16876,BARRETT & CO SCHOOL OF HAIR DESIGN,KY,proprietary,105,"269,962"
2491100,16726,BECKFIELD COLLEGE,KY,proprietary,490,"978,949"
195400,1954,BELLARMINE UNIVERSITY,KY,private 4 year,349,"887,418"
3804300,38043,BELLEFONTE ACADEMY OF BEAUTY,KY,proprietary,100,"259,739"
195500,1955,BEREA COLLEGE,KY,private 4 year,"1,220","3,416,627"
524400,5244,BLUEGRASS COMMUNITY & TECHNICAL COLLEGE,KY,public 2 year,"31,640","74,249,491"
195800,1958,BRESCIA UNIVERSITY,KY,private 4 year,157,"390,875"
3611300,36113,BRIGHTON CENTER'S CENTER FOR EMPLOYMENT TRAINING,KY,private 2 year,100,"208,537"
2108200,14493,BROWN MACKIE COLLEGE-LOUISVILLE,KY,proprietary,"1,023","1,941,984"
195900,1959,CAMPBELLSVILLE UNIVERSITY,KY,private 4 year,696,"1,746,688"
196100,1961,CENTRE COLLEGE OF KENTUCKY,KY,private 4 year,175,"468,132"
2535600,17044,CLEAR CREEK BAPTIST BIBLE COLLEGE,KY,private 4 year,143,"424,795"
1172500,11725,COLLINS SCHOOL OF COSMETOLOGY,KY,proprietary,59,"157,298"
931300,9313,DAYMAR COLLEGE,KY,proprietary,"1,178","2,762,670"
2351700,14959,DONTA SCHOOL OF BEAUTY CULTURE,KY,proprietary,87,"177,622"
196300,1963,EASTERN KENTUCKY UNIVERSITY,KY,public 4 year,"4,756","12,021,940"
2279800,16091,ELIZABETHTOWN BEAUTY SCHOOL,KY,proprietary,23,"61,634"
3885300,38853,EMPLOYMENT SOLUTIONS,KY,private 2 year,24,"58,400"
3516500,35165,EZELL'S COSMETOLOGY SCHOOL,KY,proprietary,36,"110,453"
3083700,15924,GALEN HEALTH INSTITUTES,KY,proprietary,"1,074","2,459,649"
196400,1964,GEORGETOWN COLLEGE,KY,private 4 year,285,"738,558"
1291700,12917,HAIR DESIGN SCHOOL  (THE),KY,proprietary,145,"299,389"
1291400,12914,HAIR DESIGN SCHOOL (THE),KY,proprietary,191,"439,836"
1291600,12916,HAIR DESIGN SCHOOL (THE),KY,proprietary,114,"298,753"
1296800,12968,HAIR DESIGN SCHOOL (THE),KY,proprietary,76,"216,005"
2177100,14908,HAIR DESIGN SCHOOL (THE),KY,proprietary,71,"184,998"
1291500,12915,HAIR DESIGN SCHOOL(THE),KY,proprietary,117,"293,607"
3026200,30262,HEAD'S WEST KENTUCKY BEAUTY COLLEGE,KY,proprietary,32,"79,840"
2340800,16591,J & M ACADEMY OF COSMETOLOGY,KY,proprietary,26,"44,169"
2275000,16051,JENNY LEA ACADEMY OF COSMETOLOGY,KY,proprietary,66,"161,867"
2526100,16920,JENNY LEA ACADEMY OF COSMETOLOGY,KY,proprietary,22,"61,467"
1042400,10424,KAUFMAN BEAUTY SCHOOL,KY,proprietary,13,"27,395"
196500,1965,KENTUCKY CHRISTIAN UNIVERSITY,KY,private 4 year,262,"674,224"
3002100,30021,KENTUCKY MOUNTAIN BIBLE COLLEGE,KY,private 4 year,59,"155,431"
196800,1968,KENTUCKY STATE UNIVERSITY,KY,public 4 year,"1,230","3,438,516"
196900,1969,KENTUCKY WESLEYAN COLLEGE,KY,private 4 year,357,"897,428"
1240400,12404,LEXINGTON BEAUTY COLLEGE,KY,proprietary,32,"84,611"
197200,1972,LINDSEY WILSON COLLEGE,KY,private 4 year,999,"2,568,208"
1208800,12088,LOUISVILLE TECHNICAL INSTITUTE,KY,proprietary,363,"774,629"
2576200,25762,MID-CONTINENT UNIVERSITY,KY,private 4 year,654,"1,507,846"
197500,1975,MIDWAY COLLEGE,KY,private 4 year,674,"1,615,269"
197600,1976,MOREHEAD STATE UNIVERSITY,KY,public 4 year,"3,574","9,917,702"
3106700,31067,MOTIF BEAUTY ACADEMY,KY,proprietary,39,"108,059"
3103500,31035,MR JIM'S BEAUTY COLLEGE,KY,proprietary,28,"66,556"
197700,1977,MURRAY STATE UNIVERSITY,KY,public 4 year,"2,383","6,153,597"
1048900,10489,NATIONAL COLLEGE,KY,proprietary,"3,598","8,839,461"
927500,9275,NORTHERN KENTUCKY UNIVERSITY,KY,public 4 year,"3,007","7,353,494"
3029200,30292,NU TEK ACADEMY OF BEAUTY,KY,proprietary,25,"63,015"
842500,13661,PADUCAH TECHNICAL COLLEGE,KY,proprietary,109,"235,244"
2323700,16444,PAT WILSON BEAUTY COLLEGE,KY,proprietary,36,"92,043"
198000,1980,PIKEVILLE COLLEGE,KY,private 4 year,490,"1,382,732"
2337200,16552,PJ'S COLLEGE OF COSMETOLOGY,KY,proprietary,305,"719,303"
2551100,17103,PJ'S COLLEGE OF COSMETOLOGY,KY,proprietary,79,"201,771"
3886300,38863,REGENCY SCHOOL OF HAIR DESIGN,KY,proprietary,36,"97,725"
2560800,17182,SOUTHEAST SCHOOL OF COSMETOLOGY,KY,proprietary,45,"121,434"
196000,1960,SPALDING UNIVERSITY,KY,private 4 year,491,"1,232,493"
461800,4618,SPENCERIAN COLLEGE,KY,proprietary,"1,906","3,868,855"
198300,1983,ST. CATHARINE COLLEGE,KY,private 4 year,297,"765,154"
461900,4619,SULLIVAN UNIVERSITY,KY,proprietary,"2,626","5,588,291"
200100,2001,THOMAS MORE COLLEGE,KY,private 4 year,322,"739,494"
198700,1987,TRANSYLVANIA UNIVERSITY,KY,private 4 year,203,"554,749"
2251500,15894,TREND SETTERS' ACADEMY OF BEAUTY CULTURE,KY,proprietary,158,"378,279"
198800,1988,UNION COLLEGE,KY,private 4 year,416,"1,124,544"
198900,1989,UNIVERSITY OF KENTUCKY,KY,public 4 year,"3,226","8,404,981"
199900,1999,UNIVERSITY OF LOUISVILLE,KY,public 4 year,"3,432","8,818,698"
196200,1962,UNIVERSITY OF THE CUMBERLANDS,KY,private 4 year,668,"1,821,684"
200200,2002,WESTERN KENTUCKY UNIVERSITY,KY,public 4 year,"5,727","14,388,248"
2493400,16791,ALEXANDRIA ACADEMY OF BEAUTY CULTURE INC.,LA,proprietary,51,"127,075"
2601000,26010,AMERICAN SCHOOL OF BUSINESS,LA,proprietary,63,"147,912"
3061400,30614,ASCENSION COLLEGE,LA,proprietary,196,"415,971"
2600900,26009,AVEDA INSTITUTE COVINGTON,LA,proprietary,344,"789,386"
2117800,14724,AVEDA INSTITUTE LAFAYETTE,LA,proprietary,64,"151,615"
462100,4621,AYERS CAREER COLLEGE,LA,proprietary,332,"653,121"
2263600,15972,BASTROP BEAUTY SCHOOL NO 1,LA,proprietary,46,"122,981"
2617100,26171,BATON ROUGE COLLEGE,LA,proprietary,33,"75,585"
3730300,37303,BATON ROUGE COMMUNITY COLLEGE,LA,public 2 year,"2,029","4,401,154"
2335700,16560,BATON ROUGE GENERAL MEDICAL CENTER,LA,private 4 year,58,"131,700"
2197500,15533,BATON ROUGE SCHOOL OF COMPUTERS,LA,proprietary,66,"190,925"
3294300,32943,BLUE CLIFF COLLEGE,LA,proprietary,442,"1,018,563"
3422500,34225,BLUE CLIFF COLLEGE,LA,proprietary,276,"582,747"
3422600,34226,BLUE CLIFF COLLEGE,LA,proprietary,153,"320,818"
3727500,37275,BLUE CLIFF COLLEGE-BATON ROUGE,LA,proprietary,92,"207,083"
2055400,12033,BOSSIER PARISH COMMUNITY COLLEGE,LA,public 2 year,"1,834","4,758,154"
3023500,30235,CAMELOT COLLEGE,LA,proprietary,400,"885,235"
2234000,15394,CAMERON COLLEGE,LA,proprietary,128,"287,100"
2606800,26068,CAREER TECHNICAL COLLEGE,LA,proprietary,"1,119","2,687,602"
200300,2003,CENTENARY COLLEGE OF LOUISIANA,LA,private 4 year,175,"478,857"
1109700,16577,CLOYD'S BEAUTY SCHOOL #1,LA,proprietary,48,"112,019"
2338000,16578,CLOYD'S BEAUTY SCHOOL #2,LA,proprietary,29,"66,249"
2352500,16707,CLOYD'S BEAUTY SCHOOL #3,LA,proprietary,57,"129,042"
4040300,40403,COMPASS CAREER COLLEGE,LA,proprietary,90,"193,855"
2548500,17096,COSMETOLOGY TRAINING CENTER,LA,proprietary,67,"171,976"
3810500,38105,COURT REPORTING INSTITUTE OF LOUISIANA,LA,proprietary,31,"75,402"
462500,4626,DELGADO COMMUNITY COLLEGE,LA,public 2 year,"5,931","13,510,122"
3332600,33326,DELTA COLLEGE,LA,proprietary,299,"802,987"
2538300,17022,DELTA COLLEGE OF ARTS & TECHNOLOGY,LA,proprietary,477,"1,224,978"
2055500,13602,DELTA SCHOOL OF BUSINESS AND TECHNOLOGY,LA,proprietary,493,"1,216,668"
989800,9898,DEMMON SCHOOL OF BEAUTY,LA,proprietary,55,"122,817"
2619200,26192,DENHAM SPRINGS BEAUTY COLLEGE,LA,proprietary,58,"157,855"
2260200,22602,DIESEL DRIVING ACADEMY,LA,proprietary,155,"309,695"
3030900,30309,DIESEL DRIVING ACADEMY,LA,proprietary,229,"469,851"
200400,2004,DILLARD UNIVERSITY,LA,private 4 year,806,"2,457,922"
1163100,11631,"D-JAY'S SCHOOL OF BEAUTY, ARTS & SCIENCES",LA,proprietary,83,"165,327"
2166100,15130,ELAINE P. NUNEZ COMMUNITY COLLEGE,LA,public 2 year,668,"1,518,894"
200600,2006,GRAMBLING STATE UNIVERSITY,LA,public 4 year,"3,449","10,304,407"
3095100,30951,GRETNA CAREER COLLEGE,LA,proprietary,270,"615,665"
2582200,17375,GUY'S SHREVEPORT ACADEMY OF COSMETOLOGY,LA,proprietary,105,"223,819"
2166200,15270,ITI TECHNICAL COLLEGE,LA,proprietary,339,"715,252"
1184100,11841,JOHN JAY BEAUTY COLLEGE,LA,proprietary,14,"28,998"
2265600,16002,JOHN JAY KENNER ACADEMY,LA,proprietary,147,"329,537"
3253300,32533,JONESVILLE BEAUTY SCHOOL,LA,proprietary,25,"63,917"
576100,13580,L. E. FLETCHER TECHNICAL COMMUNITY COLLEGE,LA,public 2 year,391,"751,169"
2258400,15951,LOCKWORKS ACADEMIE,LA,proprietary,71,"179,404"
2536400,17021,LOUISIANA ACADEMY OF BEAUTY,LA,proprietary,54,"143,233"
200700,2007,LOUISIANA COLLEGE,LA,private 4 year,306,"805,152"
4112300,41123,LOUISIANA CULINARY INSTITUTE,LA,proprietary,17,"39,578"
201000,2010,LOUISIANA STATE UNIVERSITY & AGRICULTURAL & MECHANICA,LA,public 4 year,"4,115","11,486,408"
201200,2012,LOUISIANA STATE UNIVERSITY AT EUNICE,LA,public 2 year,"1,398","3,319,002"
201400,2014,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,LA,public 4 year,138,"359,650"
806700,8067,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER IN,LA,public 4 year,21,"57,458"
201300,2013,LOUISIANA STATE UNIVERSITY IN SHREVEPORT,LA,public 4 year,"1,210","3,277,398"
200800,2008,LOUISIANA TECH UNIVERSITY,LA,public 4 year,"2,192","6,027,012"
548800,5488,LOUISIANA TECHNICAL COLLEGE,LA,public 2 year,489,"1,152,902"
548802,13900,LOUISIANA TECHNICAL COLLEGE - ACADIAN CAMPUS,LA,public 2 year,102,"256,447"
548803,5489,LOUISIANA TECHNICAL COLLEGE - ALEXANDRIA CAMPUS,LA,public 2 year,322,"767,149"
548804,15047,LOUISIANA TECHNICAL COLLEGE - ASCENSION CAMPUS,LA,public 2 year,63,"139,469"
548805,13919,LOUISIANA TECHNICAL COLLEGE - AVOYELLES CAMPUS,LA,public 2 year,99,"191,450"
548806,14911,LOUISIANA TECHNICAL COLLEGE - BASTROP CAMPUS,LA,public 2 year,80,"214,325"
548808,14721,LOUISIANA TECHNICAL COLLEGE - CHARLES B. COREIL CAMPU,LA,public 2 year,137,"338,863"
548809,5471,LOUISIANA TECHNICAL COLLEGE - DELTA-OUACHITA CAMPUS,LA,public 2 year,235,"560,766"
548810,5484,LOUISIANA TECHNICAL COLLEGE - EVANGELINE CAMPUS,LA,public 2 year,123,"312,389"
548811,5483,LOUISIANA TECHNICAL COLLEGE - FLORIDA PARISHES CAMPUS,LA,public 2 year,72,"152,083"
548812,14716,LOUISIANA TECHNICAL COLLEGE - FOLKES CAMPUS,LA,public 2 year,21,"28,153"
548813,5482,LOUISIANA TECHNICAL COLLEGE - GULF AREA CAMPUS,LA,public 2 year,260,"542,523"
548814,5481,LOUISIANA TECHNICAL COLLEGE - HAMMOND AREA CAMPUS,LA,public 2 year,181,"390,373"
548815,13952,LOUISIANA TECHNICAL COLLEGE - HUEY P. LONG CAMPUS,LA,public 2 year,132,"293,209"
548816,7333,LOUISIANA TECHNICAL COLLEGE - JEFFERSON CAMPUS,LA,public 2 year,72,"146,023"
548817,15426,LOUISIANA TECHNICAL COLLEGE - JUMONVILLE MEMORIAL CAM,LA,public 2 year,122,"322,850"
548818,14675,LOUISIANA TECHNICAL COLLEGE - LAFAYETTE CAMPUS,LA,public 2 year,617,"1,524,619"
548819,30091,LOUISIANA TECHNICAL COLLEGE - LAFOURCHE CAMPUS,LA,public 2 year,109,"248,872"
548820,15995,LOUISIANA TECHNICAL COLLEGE - LAMAR SALTER CAMPUS,LA,public 2 year,159,"353,819"
548822,33763,LOUISIANA TECHNICAL COLLEGE - MANSFIELD CAMPUS,LA,public 2 year,135,"321,853"
548823,14682,LOUISIANA TECHNICAL COLLEGE - MORGAN SMITH CAMPUS,LA,public 2 year,90,"200,069"
548824,15234,LOUISIANA TECHNICAL COLLEGE - NATCHITOCHES CAMPUS,LA,public 2 year,118,"272,342"
548825,13793,LOUISIANA TECHNICAL COLLEGE - NORTH CENTRAL CAMPUS,LA,public 2 year,81,"181,526"
548826,5475,LOUISIANA TECHNICAL COLLEGE - NORTHEAST LA CAMPUS,LA,public 2 year,106,"247,988"
548827,15072,LOUISIANA TECHNICAL COLLEGE - NORTHWEST LA CAMPUS,LA,public 2 year,353,"796,124"
548828,15187,LOUISIANA TECHNICAL COLLEGE - OAKDALE CAMPUS,LA,public 2 year,100,"244,942"
548829,16532,LOUISIANA TECHNICAL COLLEGE - RIVER PARISHES CAMPUS,LA,public 2 year,145,"355,014"
548830,15207,LOUISIANA TECHNICAL COLLEGE - RUSTON CAMPUS,LA,public 2 year,100,"237,226"
548831,5470,LOUISIANA TECHNICAL COLLEGE - SABINE VALLEY CAMPUS,LA,public 2 year,116,"274,202"
548832,13951,LOUISIANA TECHNICAL COLLEGE - SHELBY M. JACKSON CAMPU,LA,public 2 year,164,"394,209"
548833,16998,LOUISIANA TECHNICAL COLLEGE - SHREVEPORT-BOSSIER CAMP,LA,public 2 year,525,"1,312,095"
548837,6756,LOUISIANA TECHNICAL COLLEGE - SULLIVAN CAMPUS,LA,public 2 year,211,"479,813"
548840,5466,LOUISIANA TECHNICAL COLLEGE - T. H. HARRIS CAMPUS,LA,public 2 year,362,"875,699"
548838,14595,LOUISIANA TECHNICAL COLLEGE - TALLULAH CAMPUS,LA,public 2 year,211,"541,847"
548839,16999,LOUISIANA TECHNICAL COLLEGE - TECHE AREA CAMPUS,LA,public 2 year,204,"508,833"
548841,14113,LOUISIANA TECHNICAL COLLEGE - WEST JEFFERSON CAMPUS,LA,public 2 year,20,"41,515"
548843,14149,LOUISIANA TECHNICAL COLLEGE - YOUNG MEMORIAL CAMPUS,LA,public 2 year,170,"388,813"
201100,2011,LOUSIANA STATE UNIVERSITY AT ALEXANDRIA,LA,public 4 year,"1,693","3,432,350"
201600,2016,LOYOLA UNIVERSITY NEW ORLEANS,LA,private 4 year,547,"1,514,962"
201700,2017,MCNEESE STATE UNIVERSITY,LA,public 4 year,"2,523","6,770,390"
3356300,33563,MEDICAL TRAINING COLLEGE,LA,proprietary,214,"523,346"
3480300,34803,MEDVANCE INSTITUTE OF BATON ROUGE,LA,proprietary,"2,007","4,059,340"
200500,2005,NICHOLLS STATE UNIVERSITY,LA,public 4 year,"2,247","6,088,247"
202100,2021,NORTHWESTERN STATE UNIVERSITY,LA,public 4 year,"3,534","9,545,229"
3498400,34984,OMEGA INSTITUTE OF COSMETOLOGY,LA,proprietary,32,"53,263"
2601100,26011,OPELOUSAS SCHOOL OF COSMETOLOGY,LA,proprietary,39,"93,753"
202300,2023,OUR LADY OF HOLY CROSS COLLEGE,LA,private 4 year,474,"1,210,517"
3106200,31062,OUR LADY OF THE LAKE COLLEGE,LA,private 4 year,733,"1,718,200"
1288000,12880,PAT GOINS BEAUTY SCHOOL,LA,proprietary,34,"87,608"
1287900,12879,PAT GOINS BENTON RD BEAUTY SCHOOL,LA,proprietary,53,"132,053"
1282300,12823,PAT GOINS RUSTON BEAUTY SCHOOL,LA,proprietary,45,"110,994"
2323100,14850,PAT GOINS SHREVEPORT BEAUTY SCHOOL,LA,proprietary,21,"49,621"
2327800,16485,PINEVILLE BEAUTY SCHOOL,LA,proprietary,52,"115,242"
3858300,38583,RAY'S FAITH ACADEMY OF BEAUTY EDUCATION,LA,proprietary,7,"20,328"
520300,5203,REMINGTON COLLEGE - LAFAYETTE CAMPUS,LA,proprietary,"3,507","7,563,757"
3789400,37894,RIVER PARISHES COMMUNITY COLLEGE,LA,public 2 year,395,"903,139"
1261100,12611,RONNIE AND DORMANS SCHOOL OF HAIR DESIGN,LA,proprietary,28,"78,266"
202700,2027,SAINT JOSEPH SEMINARY COLLEGE,LA,private 4 year,20,"56,975"
3752400,37524,SCHOOL OF URBAN MISSIONS,LA,private 4 year,41,"91,317"
2518300,16880,SOUTH LOUISIANA BEAUTY COLLEGE,LA,proprietary,70,"150,202"
3956300,39563,SOUTH LOUISIANA COMMUNITY COLLEGE,LA,public 2 year,747,"1,444,363"
202400,2024,SOUTHEASTERN LOUISIANA UNIVERSITY,LA,public 4 year,"4,884","12,961,441"
202500,2025,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COL,LA,public 4 year,"5,145","15,717,471"
202600,2026,SOUTHERN UNIVERSITY AT NEW ORLEANS,LA,public 4 year,"1,652","4,578,815"
768600,7686,SOUTHERN UNIVERSITY AT SHREVEPORT - BOSSIER CITY,LA,public 2 year,"1,973","5,529,996"
546700,5467,SOWELA TECHNICAL COMMUNITY COLLEGE,LA,public 2 year,495,"1,256,975"
2358600,16747,STAGE ONE HAIR SCHOOL,LA,proprietary,103,"263,344"
2269300,14524,STEVENSON'S ACADEMY OF HAIR DESIGN,LA,proprietary,102,"295,819"
202900,2029,TULANE UNIVERSITY,LA,private 4 year,957,"2,361,394"
3789300,37893,UNITECH TRAINING ACADEMY,LA,proprietary,946,"1,895,708"
203100,2031,UNIVERSITY OF LOUISIANA AT LAFAYETTE,LA,public 4 year,"4,529","12,276,853"
202000,2020,UNIVERSITY OF LOUISIANA AT MONROE,LA,public 4 year,"3,190","8,666,230"
201500,2015,UNIVERSITY OF NEW ORLEANS,LA,public 4 year,"3,608","9,652,791"
2554800,17180,VANGUARD COLLEGE OF COSMETOLOGY,LA,proprietary,69,"193,559"
203200,2032,XAVIER UNIVERSITY OF LOUISIANA,LA,private 4 year,"1,338","4,080,755"
3066700,30667,AILANO SCHOOL OF COSMETOLOGY,MA,proprietary,36,"85,576"
211400,2114,AMERICAN INTERNATIONAL COLLEGE,MA,private 4 year,549,"1,493,546"
211500,2115,AMHERST COLLEGE,MA,private 4 year,250,"697,025"
211700,2117,ANNA MARIA COLLEGE,MA,private 4 year,184,"469,255"
2169900,14133,ASSABET VALLEY REGIONAL VOCATIONAL SCHOOL,MA,public 2 year,24,"47,858"
211800,2118,ASSUMPTION COLLEGE,MA,private 4 year,259,"630,182"
211900,2119,ATLANTIC UNION COLLEGE,MA,private 4 year,251,"686,659"
212100,2121,BABSON COLLEGE,MA,private 4 year,208,"587,992"
2337400,23374,BANCROFT SCHOOL OF MASSAGE THERAPY,MA,proprietary,23,"48,717"
212200,2122,BAY PATH COLLEGE,MA,private 4 year,511,"1,192,632"
396500,3965,BAY STATE COLLEGE,MA,proprietary,389,"995,824"
2338200,16572,BAY STATE SCHOOL OF TECHNOLOGY,MA,proprietary,191,"457,005"
212300,2123,BECKER COLLEGE,MA,private 4 year,559,"1,367,498"
215100,2151,BENJAMIN FRANKLIN INSTITUTE OF TECHNOLOGY,MA,public 4 year,214,"568,257"
212400,2124,BENTLEY COLLEGE,MA,private 4 year,564,"1,493,969"
212600,2126,BERKLEE COLLEGE OF MUSIC,MA,private 4 year,567,"1,416,325"
216700,2167,BERKSHIRE COMMUNITY COLLEGE,MA,public 2 year,683,"1,357,850"
2079400,14150,"BLAINE, THE BEAUTY CAREER SCHOOL",MA,proprietary,129,"252,147"
2076700,14195,"BLAINE, THE BEAUTY CAREER SCHOOL",MA,proprietary,178,"380,867"
2092200,14371,"BLAINE, THE BEAUTY CAREER SCHOOL",MA,proprietary,175,"356,996"
1292100,12921,"BLAINE, THE BEAUTY CAREER SCHOOLS",MA,proprietary,354,"793,175"
552300,5523,BLUE HILLS REGIONAL TECHNICAL SCHOOL,MA,public 2 year,32,"89,718"
396600,3966,BOSTON ARCHITECTURAL COLLEGE,MA,private 4 year,130,"249,764"
3248300,32483,BOSTON BAPTIST COLLEGE,MA,private 4 year,37,"89,733"
212800,2128,BOSTON COLLEGE,MA,private 4 year,938,"2,657,077"
212900,2129,BOSTON CONSERVATORY,MA,private 4 year,53,"157,877"
