PELLID,OPEID,Name,City,State,Type & Control,Recips,Awards
11145,1114500,LONE STAR COLLEGE SYSTEM DISTRICT,HOUSTON,TX,Public 2 Year,"8,495","18,878,461"
3586,358600,LUBBOCK CHRISTIAN UNIVERSITY,LUBBOCK,TX,Private 4 Year,654,"1,746,664"
35203,3520300,LUBBOCK HAIR ACADEMY,LUBBOCK,TX,Proprietary,55,"160,464"
40454,4045400,MAI-TRIX BEAUTY COLLEGE,HOUSTON,TX,Proprietary,93,"221,846"
41255,4125500,MANUEL AND THERESA'S SCHOOL OF HAIR DESI,BRYAN,TX,Proprietary,20,"61,159"
3590,359000,MCLENNAN COMMUNITY COLLEGE,WACO,TX,Public 2 Year,"3,707","9,994,424"
3591,359100,MCMURRY UNIVERSITY,ABILENE,TX,Private 4 Year,645,"1,793,168"
34244,3424400,MEDVANCE INSTITUTE,HOUSTON,TX,Proprietary,728,"1,535,555"
12627,1276400,METROPLEX BEAUTY SCHOOL,MESQUITE,TX,Proprietary,100,"225,628"
31110,3111000,MID-CITIES BARBER COLLEGE,GRAND PRAIRIE,TX,Proprietary,109,"325,520"
9797,979700,MIDLAND COLLEGE,MIDLAND,TX,Public 4 Year,"1,348","3,240,811"
3592,359200,MIDWESTERN STATE UNIVERSITY,WICHITA FALLS,TX,Public 4 Year,"1,612","4,450,921"
34223,3422300,MILAN INSTITUTE,SAN ANTONIO,TX,Proprietary,650,"1,742,218"
13674,2248200,MILAN INSTITUTE OF COSMETOLOGY,AMARILLO,TX,Proprietary,861,"2,293,713"
15119,849800,MIMS CLASSIC BEAUTY COLLEGE,SAN ANTONIO,TX,Proprietary,37,"84,454"
36103,3610300,MJ'S BEAUTY ACADEMY INC,DALLAS,TX,Proprietary,71,"175,053"
8503,850300,MOUNTAIN VIEW COLLEGE,DALLAS,TX,Public 2 Year,"1,736","4,318,871"
31443,3144300,NATIONAL BEAUTY COLLEGE,GARLAND,TX,Proprietary,58,"149,889"
3593,359300,NAVARRO COLLEGE,CORSICANA,TX,Public 2 Year,"3,108","8,454,157"
13003,1300300,NEILSON BEAUTY COLLEGE,DALLAS,TX,Proprietary,30,"66,427"
3558,355800,NORTH CENTRAL TEXAS COLLEGE,GAINESVILLE,TX,Public 2 Year,"1,702","3,799,194"
14036,2077400,NORTH LAKE COLLEGE,IRVING,TX,Public 2 Year,"1,236","2,899,557"
40453,4045300,NORTH WEST BEAUTY SCHOOL,HOUSTON,TX,Proprietary,90,"235,870"
16396,2315400,NORTHEAST TEXAS COMMUNITY COLLEGE,MOUNT PLEASANT,TX,Public 2 Year,"1,043","2,694,907"
33033,3303300,NORTHWEST EDUCATIONAL CENTER,HOUSTON,TX,Proprietary,249,"599,114"
33723,3372300,NORTHWEST VISTA COLLEGE,SAN ANTONIO,TX,Public 2 Year,"3,282","7,742,756"
26002,2600200,OCEAN CORPORATION (THE),HOUSTON,TX,Proprietary,221,"780,067"
3596,359600,ODESSA COLLEGE,ODESSA,TX,Public 2 Year,"1,381","3,138,185"
13016,1301600,OGLE SCHOOL HAIR SKIN NAILS,ARLINGTON,TX,Proprietary,175,"421,707"
15596,2230500,OGLE SCHOOL HAIR SKIN NAILS,FORT WORTH,TX,Proprietary,336,"880,297"
15602,2230600,OGLE SCHOOL HAIR SKIN NAILS,HURST,TX,Proprietary,112,"270,451"
3598,359800,OUR LADY OF THE LAKE UNIVERSITY,SAN ANTONIO,TX,Private 4 Year,915,"2,565,906"
16615,2341300,PALO ALTO COLLEGE,SAN ANTONIO,TX,Public 2 Year,"4,242","10,504,252"
3600,360000,PANOLA COLLEGE,CARTHAGE,TX,Public 2 Year,601,"1,432,402"
3601,360100,PARIS JR COLLEGE,PARIS,TX,Public 2 Year,"1,826","4,787,656"
16293,2305300,PARKER COLLEGE OF CHIROPRACTIC,DALLAS,TX,Private 4 Year,37,"70,401"
3602,360200,PAUL QUINN COLLEGE,DALLAS,TX,Private 4 Year,451,"1,305,908"
30198,3019800,PCI HEALTH TRAINING CENTER,DALLAS,TX,Proprietary,818,"1,982,743"
15350,2176100,PIPO ACADEMY OF HAIR DESIGN,EL PASO,TX,Proprietary,66,"192,269"
3630,363000,PRAIRIE VIEW A&M UNIVERSITY,PRAIRIE VIEW,TX,Public 4 Year,"3,614","11,570,537"
39444,3944400,PROFESSIONAL CAREERS INSTITUTE,HOUSTON,TX,Proprietary,141,"278,507"
3603,360300,RANGER COLLEGE,RANGER,TX,Public 2 Year,318,"845,139"
25964,2596400,REDSTONE COLLEGE - LOS ANGELES,HOUSTON,TX,Proprietary,396,"1,180,247"
30265,3026500,REMINGTON COLLEGE - HOUSTON CAMPUS,HOUSTON,TX,Proprietary,"1,656","4,163,001"
3604,360400,RICE UNIVERSITY,HOUSTON,TX,Private 4 Year,327,"1,012,342"
8504,850400,RICHLAND COLLEGE,DALLAS,TX,Public 2 Year,"2,418","5,884,938"
31087,3108700,ROYAL BEAUTY CAREERS,HOUSTON,TX,Proprietary,400,"1,072,022"
3606,360600,SAM HOUSTON STATE UNIVERSITY,HUNTSVILLE,TX,Public 4 Year,"4,144","11,854,731"
30118,3011800,SAN ANTONIO BEAUTY COLLEGE #4,SAN ANTONIO,TX,Proprietary,86,"194,411"
16468,2326000,SAN ANTONIO BEAUTY COLLEGE NO 3,SAN ANTONIO,TX,Proprietary,95,"238,697"
9163,916300,SAN ANTONIO COLLEGE,SAN ANTONIO,TX,Public 2 Year,"9,553","22,436,313"
3609,360900,SAN JACINTO CLG-CENTRAL-NORTH-SOUTH,PASADENA,TX,Public 2 Year,"5,095","12,042,346"
26150,2615000,SANFORD-BROWN INSTITUTE,DALLAS,TX,Proprietary,"1,383","3,164,846"
30323,3032300,SCHOOL OF AUTOMOTIVE MACHINISTS,HOUSTON,TX,Proprietary,25,"90,205"
3610,361000,SCHREINER UNIVERSITY,KERRVILLE,TX,Private 4 Year,383,"1,043,078"
17002,2530700,SEBRING CAREER SCHOOLS,HOUSTON,TX,Proprietary,147,"437,235"
16910,2521800,SEGUIN BEAUTY SCHOOL,SEGUIN,TX,Proprietary,81,"179,482"
3611,361100,SOUTH PLAINS COLLEGE,LEVELLAND,TX,Public 2 Year,"3,320","8,218,947"
39223,3922300,SOUTH TEXAS BARBER COLLEGE,CORPUS CHRISTI,TX,Proprietary,34,"104,898"
31034,3103400,SOUTH TEXAS COLLEGE,MCALLEN,TX,Public 4 Year,"10,807","27,571,937"
15669,2549400,SOUTH TEXAS VO-TECH INSTITUTE,MCALLEN,TX,Proprietary,836,"1,991,864"
17144,2548800,SOUTH TEXAS VO-TECH INSTITUTE,WESLACO,TX,Proprietary,"1,245","3,162,558"
40363,4036300,SOUTHEAST TEXAS CAREER INSTITUTE,SILSBEE,TX,Public 2 Year,47,"120,819"
32723,3272300,SOUTHEASTERN CAREER INSTITUTE,DALLAS,TX,Proprietary,841,"2,131,632"
30353,3035300,SOUTHERN CAREERS INSTITUTE,AUSTIN,TX,Proprietary,"1,741","4,406,013"
3613,361300,SOUTHERN METHODIST UNIVERSITY,DALLAS,TX,Private 4 Year,800,"2,382,633"
41317,4131700,SOUTHWEST CAREER INSTITUTE,EL PASO,TX,Proprietary,75,"192,636"
15668,2218300,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL,SAN ANTONIO,TX,Proprietary,565,"1,479,629"
14453,2093600,SOUTHWEST SCHOOL OF ELECTRONIC,AUSTIN,TX,Proprietary,33,"95,350"
3614,361400,SOUTHWEST TEXAS JR COLLEGE,UVALDE,TX,Public 2 Year,"2,330","6,213,443"
3619,361900,SOUTHWESTERN ADVENTIST UNIVERSITY,KEENE,TX,Private 4 Year,383,"1,144,555"
3616,361600,SOUTHWESTERN ASSEMBLIES OF GOD UNIV,WAXAHACHIE,TX,Private 4 Year,745,"2,024,375"
3618,361800,SOUTHWESTERN CHRISTIAN COLLEGE,TERRELL,TX,Private 4 Year,153,"474,199"
3620,362000,SOUTHWESTERN UNIVERSITY,GEORGETOWN,TX,Private 4 Year,210,"579,132"
3621,362100,ST EDWARDS UNIVERSITY,AUSTIN,TX,Private 4 Year,"1,201","3,239,819"
3623,362300,ST MARY'S UNIV OF SAN ANTONIO,SAN ANTONIO,TX,Private 4 Year,952,"2,874,220"
3608,360800,ST PHILLIPS COLLEGE,SAN ANTONIO,TX,Public 2 Year,"5,554","14,118,180"
17167,2557400,STAR COLLEGE OF COSMETOLOGY,NACOGDOCHES,TX,Proprietary,33,"67,830"
30618,3061800,STAR COLLEGE OF COSMETOLOGY,TYLER,TX,Proprietary,152,"341,098"
35514,3551400,STATE BEAUTY ACADEMY,DUNCANVILLE,TX,Proprietary,56,"155,519"
3624,362400,STEPHEN F AUSTIN STATE UNIVERSITY,NACOGDOCHES,TX,Public 4 Year,"3,884","11,118,706"
14239,2078100,STEPHENVILLE BEAUTY COLLEGE,STEPHENVILLE,TX,Proprietary,20,"46,628"
3625,362500,SUL ROSS STATE UNIVERSITY,ALPINE,TX,Public 4 Year,"1,292","3,718,071"
30094,3009400,SW SCH BUS & TECH CAREERS,SAN ANTONIO,TX,Proprietary,95,"270,170"
30215,3021500,SW SCH BUS & TECH CAREERS,EAGLE PASS,TX,Proprietary,53,"163,533"
3631,363100,TARLETON STATE UNIVERSITY,STEPHENVILLE,TX,Public 4 Year,"2,681","7,326,842"
3626,362600,TARRANT COUNTY COLLEGE,FORT WORTH,TX,Public 2 Year,"9,222","20,303,609"
3627,362700,TEMPLE COLLEGE,TEMPLE,TX,Public 2 Year,"2,169","5,487,610"
3628,362800,TEXARKANA COLLEGE,TEXARKANA,TX,Public 2 Year,"1,368","3,207,891"
9651,965100,TEXAS A&M INTERNATIONAL UNIVERSITY,LAREDO,TX,Public 4 Year,"2,544","7,694,969"
11161,1116100,TEXAS A&M UNIV CORPUS CHRISTI,CORPUS CHRISTI,TX,Public 4 Year,"2,604","7,842,774"
4948,494800,TEXAS A&M UNIV SYSTEM HEALTH SCI CT,COLLEGE STATION,TX,Public 4 Year,20,"63,650"
3632,363200,TEXAS A&M UNIVERSITY,COLLEGE STATION,TX,Public 4 Year,"6,643","19,142,929"
3565,356500,TEXAS A&M UNIVERSITY - COMMERCE,COMMERCE,TX,Public 4 Year,"2,274","6,630,343"
3639,363900,TEXAS A&M UNIVERSITY-KINGSVILLE,KINGSVILLE,TX,Public 4 Year,"2,672","7,884,689"
31703,3170300,TEXAS A&M UNIVERSITY-TEXARKANA,TEXARKANA,TX,Public 4 Year,371,"905,054"
17250,2568100,TEXAS BARBER COLLEGES & HAIRSTYLING,DALLAS,TX,Proprietary,899,"2,487,881"
31158,3115800,TEXAS CAREERS,SAN ANTONIO,TX,Proprietary,"2,810","7,228,073"
3635,363500,TEXAS CHIROPRACTIC COLLEGE,PASADENA,TX,Private 4 Year,7,"14,915"
3636,363600,TEXAS CHRISTIAN UNIVERSITY,FORT WORTH,TX,Private 4 Year,878,"2,442,259"
31795,3179500,TEXAS COLG TRADITIONAL CHINESE MED,AUSTIN,TX,Proprietary,2,"7,020"
3638,363800,TEXAS COLLEGE,TYLER,TX,Private 4 Year,645,"2,069,154"
30250,3025000,TEXAS COLLEGE OF COSMETOLOGY,ABILENE,TX,Proprietary,105,"271,045"
31047,3104700,TEXAS COLLEGE OF COSMETOLOGY,SAN ANGELO,TX,Proprietary,53,"137,124"
17332,2569300,TEXAS CULINARY ACADEMY,AUSTIN,TX,Proprietary,778,"2,099,591"
39873,3987300,TEXAS HEALTH SCHOOL,HOUSTON,TX,Proprietary,115,"238,083"
3641,364100,TEXAS LUTHERAN UNIVERSITY,SEGUIN,TX,Private 4 Year,449,"1,285,678"
16353,2312200,TEXAS SCHOOL OF BUSINESS,HOUSTON,TX,Proprietary,"2,946","7,243,999"
3642,364200,TEXAS SOUTHERN UNIVERSITY,HOUSTON,TX,Public 4 Year,"5,528","17,361,980"
9932,993200,TEXAS STATE TECH CLG-WEST TEXAS,SWEETWATER,TX,Public 2 Year,987,"2,121,541"
3634,363400,TEXAS STATE TECHNICAL CLG AT WACO,WACO,TX,Public 2 Year,"2,450","5,618,416"
33965,3396500,TEXAS STATE TECHNICAL COLG/MARSHALL,MARSHALL,TX,Public 2 Year,307,"645,998"
9225,922500,TEXAS STATE TECHNICAL COLLEGE  HARLINGEN,HARLINGEN,TX,Public 2 Year,"3,303","6,445,056"
3615,361500,TEXAS STATE UNIVERSITY--SAN MARCOS,SAN MARCOS,TX,Public 4 Year,"6,538","18,297,492"
16024,1067400,TEXAS TECH U HEALTH SCIENCES CENTER,LUBBOCK,TX,Public 4 Year,120,"340,941"
3644,364400,TEXAS TECH UNIVERSITY,LUBBOCK,TX,Public 4 Year,"4,970","14,023,336"
15909,2254800,TEXAS VOCATIONAL SCHOOLS,VICTORIA,TX,Proprietary,142,"401,394"
3645,364500,TEXAS WESLEYAN UNIVERSITY,FORT WORTH,TX,Private 4 Year,712,"1,960,085"
3646,364600,TEXAS WOMAN'S UNIVERSITY,DENTON,TX,Public 4 Year,"2,670","7,583,077"
33713,3371300,TONI&GUY HAIRDRESSING ACADEMY,CARROLLTON,TX,Proprietary,56,"146,248"
32753,3275300,TOUCH OF CLASS SCHOOL OF COSM,GREENVILLE,TX,Proprietary,115,"282,778"
37143,3714300,TREND BARBER COLLEGE,HOUSTON,TX,Proprietary,118,"313,777"
3647,364700,TRINITY UNIVERSITY,SAN ANTONIO,TX,Private 4 Year,218,"625,305"
3572,357200,TRINITY VALLEY COMMUNITY COLLEGE,ATHENS,TX,Public 2 Year,"2,000","4,856,703"
15728,2224600,TRI-STATE BEAUTY SCHOOL #1,EL PASO,TX,Proprietary,366,"929,195"
3648,364800,TYLER JUNIOR COLLEGE,TYLER,TX,Public 2 Year,"3,238","8,764,696"
3612,361200,UNIV OF HOUSTON-DOWNTOWN,HOUSTON,TX,Public 4 Year,"4,618","12,392,412"
13956,495100,UNIV OF TEXAS HEALTH SCIENCE CENTER,HOUSTON,TX,Public 4 Year,89,"277,902"
13976,495200,UNIV OF TEXAS MEDICAL BRANCH,GALVESTON,TX,Public 4 Year,135,"415,772"
10019,1001900,UNIV OF TEXAS SOUTHWESTERN MED CTR,DALLAS,TX,Public 4 Year,29,"95,220"
17249,2555400,UNIV OF TX MD ANDERSON CANCER CTR,HOUSTON,TX,Public 4 Year,30,"100,380"
16696,2362000,UNIVERSAL TECHNICAL INSTITUTE,HOUSTON,TX,Proprietary,"2,215","5,519,891"
14588,2285900,UNIVERSITY OF COSMETOLOGY ARTS&SCI,MCALLEN,TX,Proprietary,550,"1,439,156"
3651,365100,UNIVERSITY OF DALLAS,IRVING,TX,Private 4 Year,250,"719,538"
3652,365200,UNIVERSITY OF HOUSTON,HOUSTON,TX,Public 4 Year,"8,545","24,415,391"
11711,1171100,UNIVERSITY OF HOUSTON-CLEAR LAKE,HOUSTON,TX,Public 4 Year,"1,228","3,209,601"
13231,1323100,UNIVERSITY OF HOUSTON-VICTORIA,VICTORIA,TX,Public 4 Year,537,"1,334,984"
3588,358800,UNIVERSITY OF MARY HARDIN-BAYLOR,BELTON,TX,Private 4 Year,964,"2,588,052"
3594,359400,UNIVERSITY OF NORTH TEXAS,DENTON,TX,Public 4 Year,"6,932","19,661,055"
3654,365400,UNIVERSITY OF ST THOMAS,HOUSTON,TX,Private 4 Year,461,"1,412,945"
3599,359900,UNIVERSITY OF TEXAS - PAN AMERICAN,EDINBURG,TX,Public 4 Year,"9,146","29,180,165"
30646,3064600,UNIVERSITY OF TEXAS AT BROWNSVILLE,BROWNSVILLE,TX,Public 4 Year,"7,502","20,778,893"
9741,974100,UNIVERSITY OF TEXAS AT DALLAS,RICHARDSON,TX,Public 4 Year,"2,292","6,063,138"
11163,1116300,UNIVERSITY OF TEXAS AT TYLER,TYLER,TX,Public 4 Year,"1,750","4,652,935"
3656,365600,UNIVERSITY OF TEXAS-ARLINGTON,ARLINGTON,TX,Public 4 Year,"6,347","16,532,493"
3658,365800,UNIVERSITY OF TEXAS-AUSTIN,AUSTIN,TX,Public 4 Year,"8,438","25,327,417"
3661,366100,UNIVERSITY OF TEXAS-EL PASO,EL PASO,TX,Public 4 Year,"8,928","26,518,603"
9930,993000,UNIVERSITY OF TEXAS-PERMIAN BASIN,ODESSA,TX,Public 4 Year,"1,084","3,037,947"
10115,1011500,UNIVERSITY OF TEXAS-SAN ANTONIO,SAN ANTONIO,TX,Public 4 Year,"9,314","26,252,808"
3578,357800,UNIVERSITY OF THE INCARNATE WORD,SAN ANTONIO,TX,Private 4 Year,"1,794","4,832,495"
3659,365900,UT HEALTH CENTER-SAN ANTONIO,SAN ANTONIO,TX,Public 4 Year,222,"578,143"
36124,3612400,VALLEY GRANDE INSTITUTE FOR ACADEMI,WESLACO,TX,Private 2 Year,373,"1,060,469"
12931,1293100,VELMA B'S BEAUTY ACADEMY,DALLAS,TX,Proprietary,37,"106,561"
10060,1006000,VERNON COLLEGE,VERNON,TX,Public 2 Year,986,"2,390,344"
12020,1202000,VICTORIA BEAUTY COLLEGE,VICTORIA,TX,Proprietary,88,"171,319"
3662,366200,VICTORIA COLLEGE (THE),VICTORIA,TX,Public 2 Year,"1,183","2,823,310"
10130,1013000,WADE COLLEGE,DALLAS,TX,Proprietary,204,"576,040"
3663,366300,WAYLAND BAPTIST UNIVERSITY,PLAINVIEW,TX,Private 4 Year,"1,112","2,498,178"
3664,366400,WEATHERFORD COLLEGE,WEATHERFORD,TX,Public 2 Year,"1,109","2,764,904"
3665,366500,WEST TEXAS A&M UNIVERSITY,CANYON,TX,Public 4 Year,"2,062","5,394,112"
14535,2098300,WESTERN TECHNICAL COLLEGE,EL PASO,TX,Proprietary,"1,247","3,736,876"
9549,954900,WESTERN TEXAS COLLEGE,SNYDER,TX,Public 2 Year,308,"783,771"
3668,366800,WHARTON COUNTY JR COLLEGE,WHARTON,TX,Public 2 Year,"1,213","2,917,954"
3669,366900,WILEY COLLEGE,MARSHALL,TX,Private 4 Year,623,"2,096,350"
16027,2270800,AMERITECH COLLEGE,PROVO,UT,Proprietary,265,"737,280"
26122,2612200,BON LOSEE ACADEMY OF HAIR ARTISTRY,PROVO,UT,Proprietary,57,"118,888"
14257,2115400,BRIDGERLAND APPLIED TECHNOLOGY COLLEGE,LOGAN,UT,Public 2 Year,164,"315,445"
3670,367000,BRIGHAM YOUNG UNIVERSITY,PROVO,UT,Private 4 Year,"9,324","26,664,354"
39213,3921300,CAMEO COLLEGE OF ESSENTIAL BEAUTY,SALT LAKE CITY,UT,Proprietary,82,"194,950"
34633,3463300,CAREERS UNLIMITED,OREM,UT,Proprietary,30,"80,250"
17296,2572800,CERTIFIED CAREERS INSTITUTE,SALT LAKE CITY,UT,Proprietary,148,"425,505"
3676,367600,COLLEGE OF EASTERN UTAH,PRICE,UT,Public 2 Year,532,"1,342,751"
40723,4072300,DALLAS ROBERTS ACADEMY OF HAIR DESIGN &,PROVO,UT,Proprietary,19,"59,854"
15195,2156600,DAVIS APPLIED TECHNOLOGY COLLEGE,KAYSVILLE,UT,Public 2 Year,232,"317,160"
41217,4121700,DIXIE APPLIED TECHNOLOGY COLLEGE,ST. GEORGE,UT,Public 2 Year,1,"1,130"
3671,367100,DIXIE STATE COLLEGE OF UTAH,SAINT GEORGE,UT,Public 4 Year,"1,766","4,229,305"
15359,2178500,EAGLE GATE COLLEGE,MURRAY,UT,Proprietary,800,"1,915,948"
31082,3108200,ECHELON EDGE ACADEMY OF HAIR SKIN & NAIL,SANDY,UT,Proprietary,48,"129,769"
17310,2573100,EVANS HAIRSTYLING COLLEGE,CEDAR CITY,UT,Proprietary,27,"73,912"
17295,2572700,EVANS HAIRSTYLING COLLEGE,SAINT GEORGE,UT,Proprietary,18,"46,562"
16249,2298500,EVEREST COLLEGE,SALT LAKE CITY,UT,Proprietary,"1,126","2,401,037"
16851,2504000,FRAN BROWN COLLEGE OF BEAUTY,LAYTON,UT,Proprietary,66,"159,172"
17186,2556800,HAIRITAGE COLLEGE OF BEAUTY,MURRAY,UT,Proprietary,97,"252,241"
31104,3110400,HAIRITAGE HAIR ACADEMY,SAINT GEORGE,UT,Proprietary,13,"34,729"
36173,3617300,HEALING MOUNTAIN MASSAGE SCHOOL,SALT LAKE CITY,UT,Proprietary,27,"77,500"
41181,4118100,IMAGEWORKS ACADEMY OF HAIR DESIGN,SPANISH FORK,UT,Proprietary,29,"65,013"
16774,2361000,ITT TECHNICAL INSTITUTE,MURRAY,UT,Proprietary,"1,200","2,684,158"
3672,367200,LDS BUSINESS COLLEGE,SALT LAKE CITY,UT,Private 2 Year,346,"897,917"
39093,3909300,MAXIMUM STYLE TEC SCHOOL OF COSMETOLOGY,LOGAN,UT,Proprietary,30,"84,125"
34133,3413300,MOUNTAINLAND APPLIED TECHNOLOGY COLLEGE,OREM,UT,Public 2 Year,48,"103,456"
30821,3082100,MYOTHERAPY COLLEGE OF UTAH,SALT LAKE CITY,UT,Proprietary,44,"89,597"
9948,1009800,NEUMONT UNIVERSITY,S JORDAN,UT,Proprietary,204,"526,678"
38383,3838300,OGDEN INSTITUTE OF MASSAGE THERAPY,OGDEN,UT,Proprietary,27,"55,922"
15526,2346500,OGDEN-WEBER APPLIED TECHNOLOGY COLG,OGDEN,UT,Public 2 Year,315,"406,028"
17187,2557700,PREMIER HAIR ACADEMY,WEST VALLEY CITY,UT,Proprietary,24,"77,442"
16775,2360800,PROVO COLLEGE,PROVO,UT,Proprietary,357,"845,613"
39023,3902300,RENAISSANCE SCHOOL OF THERAPEUTIC MASSAG,BOUNTIFUL,UT,Proprietary,9,"22,720"
5220,522000,SALT LAKE COMMUNITY COLLEGE,SALT LAKE CITY,UT,Public 2 Year,"5,502","11,289,770"
9433,943300,SHERMAN KENDALL'S ACADEMY OF BEAUTY,SALT LAKE CITY,UT,Proprietary,39,"103,259"
17313,2078800,SHERMAN KENDALL'S ACADEMY OF BEAUTY,MIDVALE,UT,Proprietary,30,"83,231"
38295,3829500,SKINWORKS SCHOOL OF ADVANCED SKINCARE,SALT LAKE CITY,UT,Proprietary,29,"78,867"
3679,367900,SNOW COLLEGE,EPHRAIM,UT,Public 2 Year,805,"2,060,366"
3678,367800,SOUTHERN UTAH UNIVERSITY,CEDAR CITY,UT,Public 4 Year,"2,103","5,850,669"
40543,4054300,SOUTHWEST APPLIED TECHNOLOGY COLLEGE,CEDAR CITY,UT,Public 2 Year,18,"24,160"
16866,2516100,STACEY'S HANDS OF CHAMPIONS BTY CLG,OGDEN,UT,Proprietary,82,"262,643"
3674,367400,STEVENS HENAGER COLLEGE,OGDEN,UT,Proprietary,"1,978","4,946,101"
13721,1116500,UINTAH BASIN APPLIED TECHNOLOGY CLG,ROOSEVELT,UT,Public 2 Year,20,"55,172"
3675,367500,UNIVERSITY OF UTAH,SALT LAKE CITY,UT,Public 4 Year,"4,911","12,137,988"
11166,1116600,UTAH CAREER COLLEGE,WEST JORDAN,UT,Proprietary,663,"1,233,567"
30306,3030600,UTAH COLLEGE OF MASSAGE THERAPY,SALT LAKE CITY,UT,Proprietary,"1,853","3,907,599"
3677,367700,UTAH STATE UNIVERSITY,LOGAN,UT,Public 4 Year,"5,653","14,891,861"
4027,402700,UTAH VALLEY UNIVERSITY,OREM,UT,Public 4 Year,"7,032","17,244,626"
16984,2531800,VON CURTIS ACADEMY OF HAIR DESIGN,PROVO,UT,Proprietary,531,"1,391,679"
3680,368000,WEBER STATE UNIVERSITY,OGDEN,UT,Public 4 Year,"4,417","10,503,381"
33394,3339400,WESTERN GOVERNORS UNIVERSITY,SALT LAKE CITY,UT,Private 4 Year,"3,622","9,112,696"
3681,368100,WESTMINSTER COLLEGE,SALT LAKE CITY,UT,Private 4 Year,483,"1,374,538"
30428,3042800,"""VIRGINIA BEACH CITY SCHOOLS, PR NSG""",VIRGINIA BEACH,VA,Public 2 Year,6,"12,155"
30911,3091100,ACT COLLEGE,ARLINGTON,VA,Proprietary,565,"1,315,778"
31275,3127500,ADVANCED TECHNOLOGY INSTITUTE,VIRGINIA BEACH,VA,Proprietary,268,"702,967"
40384,4038400,ANA VISAGE ACADEMY,GREAT FALLS,VA,Proprietary,17,"35,979"
3702,370200,AVERETT UNIVERSITY,DANVILLE,VA,Private 4 Year,566,"1,396,312"
38834,3883400,AVIATION INSTITUTE OF MAINTENANCE,MANASSAS,VA,Proprietary,96,"268,235"
30107,3010700,BAR PALMA BEAUTY CAREERS  ACADEMY,ROANOKE,VA,Proprietary,74,"171,517"
6819,681900,BLUE RIDGE COMMUNITY COLLEGE,WEYERS CAVE,VA,Public 2 Year,930,"2,007,027"
3703,370300,BLUEFIELD COLLEGE,BLUEFIELD,VA,Private 4 Year,292,"753,962"
10043,1004300,BON SECOURS MEMORIAL SCH OF NURSING,RICHMOND,VA,Private 2 Year,76,"132,023"
3704,370400,BRIDGEWATER COLLEGE,BRIDGEWATER,VA,Private 4 Year,325,"920,540"
36543,3654300,CAREER TRAINING SOLUTIONS,FREDERICKSBURG,VA,Proprietary,191,"482,197"
21287,2128700,CENTRAL SCHOOL OF PRACTICAL NURSING,NORFOLK,VA,Public 2 Year,20,"50,864"
4988,498800,CENTRAL VIRGINIA COMMUNITY COLLEGE,LYNCHBURG,VA,Public 2 Year,862,"1,699,387"
41334,4133400,CENTURA COLLEGE,ALEXANDRIA,VA,Proprietary,7,"13,152"
31264,3126400,CENTURA COLLEGE,RICHMOND,VA,Proprietary,388,"1,047,990"
16538,2334400,CENTURA COLLEGE,VIRGINIA BEACH,VA,Proprietary,"3,152","8,759,613"
3706,370600,CHRISTOPHER NEWPORT UNIVERSITY,NEWPORT NEWS,VA,Public 4 Year,503,"1,337,961"
9893,662200,COLLEGE OF HEALTH SCIENCES - CHRV,ROANOKE,VA,Private 4 Year,282,"699,249"
3705,370500,COLLEGE OF WILLIAM & MARY,WILLIAMSBURG,VA,Public 4 Year,543,"1,573,783"
16586,2340000,COLONIAL HEIGHTS BEAUTY ACADEMY,COLONIAL HEIGHTS,VA,Proprietary,66,"183,256"
38763,3876300,CULPEPER COSMETOLOGY TRAINING CENTER,CULPEPER,VA,Public 2 Year,10,"26,665"
4996,499600,DABNEY S LANCASTER COMMUNITY CLG,CLIFTON FORGE,VA,Public 2 Year,404,"872,990"
3758,375800,DANVILLE COMMUNITY COLLEGE,DANVILLE,VA,Public 2 Year,"1,416","3,432,127"
13889,2111600,DANVILLE REGIONAL MEDICAL CENTER SCHOOL,DANVILLE,VA,Proprietary,52,"142,610"
41240,4124000,DOMINION SCHOOL OF HAIR DESIGN,GLOUSCESTER,VA,Proprietary,8,"17,575"
3708,370800,EASTERN MENNONITE UNIVERSITY,HARRISONBURG,VA,Private 4 Year,285,"732,189"
3748,374800,EASTERN SHORE COMMUNITY COLLEGE,MELFA,VA,Public 2 Year,450,"1,064,508"
10338,1033800,EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,Private 4 Year,1,"4,310"
10198,1019800,ECPI COLLEGE OF TECHNOLOGY,VIRGINIA BEACH,VA,Proprietary,"5,567","15,613,089"
17205,2535400,ECPI TECHNICAL COLLEGE,RICHMOND,VA,Proprietary,428,"1,218,963"
30927,3092700,ECPI TECHNICAL COLLEGE-ROANOKE,ROANOKE,VA,Proprietary,375,"1,089,591"
3709,370900,EMORY & HENRY COLLEGE,EMORY,VA,Private 4 Year,329,"929,938"
9267,926700,EVEREST COLLEGE,NEWPORT NEWS,VA,Proprietary,"1,750","3,963,619"
3711,371100,FERRUM COLLEGE,FERRUM,VA,Private 4 Year,578,"1,647,262"
3749,374900,GEORGE MASON UNIVERSITY,FAIRFAX,VA,Public 4 Year,"3,466","9,868,664"
8660,866000,GERMANNA COMMUNITY COLLEGE,LOCUST GROVE,VA,Public 2 Year,860,"1,807,399"
